idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held,ctx_label,ctx_sub_label,htf_trend,ctx_tts_dir,ctx_tdp_dir,impulse_atr,range_width_atr,dev_count,pos_in_range
96,2025-02-10 05:15:00,OK,SHORT,96973.2,97198.2,96298.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97198.2,97,1,NONE,,DOWN,,,0.052914930491537414,6.574357461558332,0.0,0.911660777385159
97,2025-02-10 05:30:00,OK,SHORT,97152.6,97220.8,96948.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97152.6,98,1,NONE,,DOWN,,,0.7139815997482492,6.659336184076607,0.0,0.9734589041095902
98,2025-02-10 05:45:00,OK,SHORT,96983.1,97631.8,95037.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97631.8,107,9,NONE,,DOWN,,,0.24514083066224013,7.114574098070025,1.0,0.7823592565255332
126,2025-02-10 12:45:00,OK,LONG,97322.0,97135.4,97881.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97322.0,127,1,NONE,,DOWN,,,4.126193068989806,14.734930497726003,2.0,0.8127567633364773
172,2025-02-11 00:15:00,OK,SHORT,97728.9,97822.0,97449.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97822.0,173,1,NONE,,UP,,,3.8750853242320726,8.56033371255216,3.0,0.6188910940213332
191,2025-02-11 05:00:00,OK,SHORT,98123.9,98250.0,97745.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98250.0,193,2,NONE,,UP,,,2.012788490358656,7.139640989775787,1.0,0.8566577417880221
227,2025-02-11 14:00:00,OK,LONG,96877.4,96551.3,97855.69999999995,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96877.4,231,4,NONE,,UP,,,1.3946100207307048,7.190533882562058,2.0,0.1709388268595648
236,2025-02-11 16:15:00,OK,LONG,96608.7,96410.0,97204.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96410.0,237,1,NONE,,UP,,,1.6310455420141041,5.257216164207826,2.0,0.09697413372376627
237,2025-02-11 16:30:00,OK,LONG,96465.5,96359.4,96783.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96359.4,238,1,NONE,,UP,,,2.440606235983486,5.316212110251034,2.0,0.0505334349399912
240,2025-02-11 17:15:00,OK,LONG,96224.8,96030.0,96809.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96030.0,242,2,NONE,,UP,,,2.9492737520454004,6.869760206864459,3.0,0.08019761218608601
242,2025-02-11 17:45:00,OK,LONG,96115.5,95914.4,96718.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95914.4,243,1,NONE,,UP,,,3.6796299832389034,7.558271274902901,3.0,0.07903010296313973
247,2025-02-11 19:00:00,OK,LONG,95363.3,95333.1,95453.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95333.1,248,1,NONE,,UP,,,6.164280435987394,10.105902457047774,5.0,0.009661217569339117
249,2025-02-11 19:30:00,OK,LONG,95010.2,94821.9,95575.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95010.2,250,1,NONE,,UP,,,6.7562724014336535,10.863500597371521,6.0,0.051772016166726956
278,2025-02-12 02:45:00,OK,LONG,95531.7,95266.6,96326.99999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95266.6,279,1,NONE,,DOWN,,,10.99051754940501,13.883791880823583,5.0,0.1967240375821074
279,2025-02-12 03:00:00,OK,LONG,95346.3,95050.0,96235.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95346.3,280,1,NONE,,DOWN,,,10.437206734750244,12.674930369106571,5.0,0.14533965244865937
335,2025-02-12 17:00:00,OK,SHORT,97032.0,97200.0,96528.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97032.0,336,1,NONE,,DOWN,,,2.300676562657779,4.522185196405148,3.0,0.9474803051144179
337,2025-02-12 17:30:00,OK,SHORT,97145.2,97675.0,95555.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97145.2,346,9,NONE,,DOWN,,,1.3228525121555996,5.210008103727734,3.0,0.8557896455985621
354,2025-02-12 21:45:00,OK,SHORT,97606.9,97878.0,96793.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97878.0,356,2,NONE,,DOWN,,,3.7941717384297267,10.290503005138124,3.0,0.9300711927362759
357,2025-02-12 22:30:00,OK,SHORT,97791.1,98089.1,96897.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,97195.1,381,24,NONE,,DOWN,,,4.764218849065756,10.672173945474192,3.0,0.9271019349788402
374,2025-02-13 02:45:00,OK,LONG,97442.2,97328.3,97783.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97442.2,375,1,NONE,,DOWN,,,7.393630980956983,18.31672267562831,3.0,0.8417524890530572
429,2025-02-13 16:30:00,OK,LONG,95449.3,95156.1,96328.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95449.3,432,3,NONE,,DOWN,,,3.4027911526879455,6.2765778572629385,0.0,0.09996590521650088
497,2025-02-14 09:30:00,OK,SHORT,97041.9,97098.9,96870.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97041.9,498,1,NONE,,DOWN,,,7.002281935453959,13.435383970567926,1.0,0.915125928082686
498,2025-02-14 09:45:00,OK,SHORT,97075.4,97123.7,96930.5,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97123.7,499,1,NONE,,DOWN,,,6.761363636363765,13.326773835920411,1.0,0.9313825399136173
499,2025-02-14 10:00:00,OK,SHORT,97074.8,97171.7,96784.10000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97074.8,500,1,NONE,,DOWN,,,8.186684073107186,13.451044386423213,1.0,0.9310913767166495
517,2025-02-14 14:30:00,OK,SHORT,97073.3,97328.4,96308.00000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97328.4,518,1,NONE,,DOWN,,,5.5928861395708855,6.953798569495441,1.0,0.8581674635827907
518,2025-02-14 14:45:00,OK,SHORT,97260.0,97569.9,96330.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97260.0,519,1,NONE,,DOWN,,,4.832894702556251,7.43685019673242,2.0,0.8479839105268343
683,2025-02-16 08:00:00,OK,LONG,97253.7,97150.0,97564.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97150.0,685,2,NONE,,UP,,,2.942102304665468,8.418212478920656,1.0,0.13848824786324343
686,2025-02-16 08:45:00,OK,LONG,97116.1,97080.0,97224.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97116.1,687,1,NONE,,UP,,,5.942010491989171,8.126471005245989,1.0,0.04408891060088629
688,2025-02-16 09:15:00,OK,LONG,97138.9,97012.0,97519.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,97138.9,694,6,NONE,,UP,,,6.086828653455701,8.693508857923106,1.0,0.14309878213801733
703,2025-02-16 13:00:00,OK,LONG,97081.9,96950.1,97477.29999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96950.1,705,2,NONE,,UP,,,4.481871684952458,7.62813340114793,2.0,0.17575676756899505
707,2025-02-16 14:00:00,OK,LONG,96798.8,96636.0,97287.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96798.8,723,16,NONE,,UP,,,4.191278345377502,7.423872414652379,5.0,0.15300751879699523
725,2025-02-16 18:30:00,OK,LONG,96799.9,96500.0,97699.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96799.9,736,11,NONE,,UP,,,3.822885299753571,7.528880372296613,6.0,0.25443284974971997
745,2025-02-16 23:30:00,OK,LONG,96129.6,96000.0,96518.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,747,2,NONE,,UP,,,5.59814043349635,6.847431020950347,8.0,0.07999012467596966
747,2025-02-17 00:00:00,OK,LONG,96152.5,95980.1,96669.69999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96152.5,748,1,NONE,,UP,,,5.407230737907578,6.678514295686581,8.0,0.10511554173525706
764,2025-02-17 04:15:00,OK,LONG,96172.5,95936.0,96882.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95936.0,767,3,NONE,,DOWN,,,5.614303959131511,7.617400054181606,7.0,0.16821964577850557
767,2025-02-17 05:00:00,OK,LONG,96168.7,95730.3,97483.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96168.7,809,42,NONE,,DOWN,,,4.7487621905476525,8.46301575393844,8.0,0.2720277984611545
811,2025-02-17 16:00:00,OK,LONG,95569.3,95461.8,95891.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95461.8,812,1,TDP,TDP_BOT,DOWN,,LONG,4.833132800151019,5.89699672069267,4.0,0.06021059706508365
813,2025-02-17 16:30:00,OK,LONG,95482.9,95312.3,95994.69999999995,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95312.3,814,1,NONE,,DOWN,,,4.428951042651926,6.100211683105901,4.0,0.0881699312625933
817,2025-02-17 17:30:00,OK,LONG,95480.1,95234.2,96217.80000000005,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95480.1,820,3,NONE,,DOWN,,,4.880032308804126,5.6942141733622345,4.0,0.12850796968905603
822,2025-02-17 18:45:00,OK,LONG,95294.9,95208.9,95552.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95294.9,823,1,TDP,TDP_BOT,DOWN,,LONG,4.745500375889969,5.5082474682704845,4.0,0.048330898055524096
823,2025-02-17 19:00:00,OK,LONG,95275.6,95160.0,95622.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95275.6,824,1,NONE,,DOWN,,,3.298748177800356,5.922715598028547,3.0,0.06322813542635543
866,2025-02-18 05:45:00,OK,LONG,95553.9,95489.4,95747.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95489.4,867,1,NONE,,DOWN,,,3.324222352645318,10.730359688102668,1.0,0.21544604277197044
869,2025-02-18 06:30:00,OK,LONG,95450.1,95193.6,96219.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95193.6,878,9,NONE,,DOWN,,,3.0624677336086874,9.438822922044505,1.0,0.15867199037357402
904,2025-02-18 15:15:00,OK,LONG,95357.6,95313.0,95491.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95357.6,905,1,NONE,,DOWN,,,0.06670779179339284,5.190402246282777,2.0,0.21206035917149982
910,2025-02-18 16:45:00,OK,LONG,94599.9,94550.0,94749.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94599.9,911,1,NONE,,DOWN,,,3.2132343997080737,5.305680574139387,3.0,0.022880462194504247
918,2025-02-18 18:45:00,OK,LONG,93882.5,93550.0,94880.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93550.0,919,1,NONE,,DOWN,,,5.015867199237771,8.159441533218494,5.0,0.10453016441887535
987,2025-02-19 12:00:00,OK,SHORT,96370.0,96489.7,96010.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96370.0,989,2,NONE,,DOWN,,,5.659276452697287,17.769489354890172,4.0,0.9622587968217943
997,2025-02-19 14:30:00,OK,SHORT,95969.4,96676.5,93848.09999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96676.5,1031,34,NONE,,DOWN,,,10.054135907628114,14.832986308284259,2.0,0.789453311100522
1015,2025-02-19 19:00:00,OK,LONG,95979.2,95370.0,97806.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,97197.6,1046,31,NONE,,DOWN,,,1.8045122819509012,5.195487718049167,1.0,0.581929372264521
1020,2025-02-19 20:15:00,OK,SHORT,96235.9,96462.1,95557.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96462.1,1028,8,NONE,,DOWN,,,2.418648823656368,5.040060436002589,1.0,0.7358354817435054
1028,2025-02-19 22:15:00,OK,SHORT,96458.2,96590.7,96060.7,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96458.2,1029,1,NONE,,DOWN,,,3.279345358381312,5.790983708804185,1.0,0.8683353437876943
1031,2025-02-19 23:00:00,OK,SHORT,96577.9,96897.1,95620.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96897.1,1039,8,NONE,,DOWN,,,3.9861550037622098,7.915846501128658,2.0,0.8300862344298889
1039,2025-02-20 01:00:00,OK,SHORT,96693.0,96974.4,95848.80000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96974.4,1046,7,NONE,,DOWN,,,6.92691525423735,9.282237288135612,2.0,0.8561276138861931
1047,2025-02-20 03:00:00,OK,SHORT,97139.1,97419.9,96296.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97139.1,1070,23,NONE,,DOWN,,,6.885050827865257,9.75711420120356,4.0,0.8630177081808922
1079,2025-02-20 11:00:00,OK,SHORT,97257.1,97348.3,96983.5,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97257.1,1083,4,NONE,,DOWN,,,14.050641236435382,18.87444919434391,3.0,0.9205814917800923
1084,2025-02-20 12:15:00,OK,SHORT,97373.6,97483.0,97045.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97483.0,1085,1,NONE,,DOWN,,,9.244359980382606,18.135115252574824,3.0,0.9482252721249436
1085,2025-02-20 12:30:00,OK,SHORT,97455.3,97520.0,97261.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97455.3,1086,1,NONE,,DOWN,,,10.6698786581014,17.903878182250804,3.0,0.9699069767441874
1093,2025-02-20 14:30:00,OK,SHORT,97680.0,98000.0,96720.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97680.0,1094,1,NONE,,DOWN,,,9.86638165565495,14.310143801010573,5.0,0.8783269961977186
1108,2025-02-20 18:15:00,OK,SHORT,98248.9,98399.9,97795.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98248.9,1109,1,TDP,TDP_TOP,UP,,SHORT,4.9699264516384725,5.822254822274611,6.0,0.9280198302984075
1109,2025-02-20 18:30:00,OK,SHORT,98232.2,98400.0,97728.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98400.0,1112,3,TDP,TDP_TOP,UP,,SHORT,5.13014578448363,5.747578754205322,6.0,0.9166625279364277
1154,2025-02-21 05:45:00,OK,SHORT,98296.7,98368.2,98082.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98368.2,1155,1,NONE,,UP,,,9.371914394605584,15.783758428613199,4.0,0.8002392344497581
1155,2025-02-21 06:00:00,OK,SHORT,98325.9,98397.1,98112.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98397.1,1159,4,NONE,,UP,,,10.130748052252228,15.768964911252972,4.0,0.8154254212606573
1160,2025-02-21 07:15:00,OK,SHORT,98396.0,98568.0,97880.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98396.0,1161,1,NONE,,UP,,,10.572748267898485,17.76258660508103,4.0,0.8518826711046378
1168,2025-02-21 09:15:00,OK,SHORT,98331.9,98907.8,96604.19999999995,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98907.8,1182,14,NONE,,UP,,,6.450475416885646,14.380620192078137,5.0,0.7321146153130487
1182,2025-02-21 12:45:00,OK,SHORT,98852.2,98935.3,98602.89999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98852.2,1183,1,NONE,,UP,,,7.012774198353863,7.482030464414716,3.0,0.9420905923344907
1185,2025-02-21 13:30:00,OK,SHORT,99290.2,99410.4,98929.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99410.4,1186,1,NONE,,UP,,,6.241706008928277,7.022706105276661,4.0,0.9230424483001488
1186,2025-02-21 13:45:00,OK,SHORT,99294.7,99454.2,98816.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99294.7,1187,1,NONE,,UP,,,6.035657114159275,6.78094102137541,4.0,0.8966366405288051
1207,2025-02-21 19:00:00,OK,LONG,96557.7,96300.0,97330.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96300.0,1208,1,NONE,,UP,,,3.1679517907279267,6.047907964116956,4.0,0.08170058968993638
1211,2025-02-21 20:00:00,OK,LONG,95262.1,95186.3,95489.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95262.1,1212,1,NONE,,UP,,,6.083209957778135,8.190848275483892,6.0,0.01776049110803979
1212,2025-02-21 20:15:00,OK,LONG,95244.0,95091.6,95701.19999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95244.0,1213,1,NONE,,UP,,,5.788476159443886,8.292114695340478,6.0,0.034933296657955
1344,2025-02-23 05:15:00,OK,LONG,96352.2,96260.9,96626.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96260.9,1346,2,NONE,,UP,,,0.4059711736445028,9.54993136582008,1.0,0.11482832348132592
1347,2025-02-23 06:00:00,OK,LONG,96212.7,96121.5,96486.3,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96212.7,1348,1,NONE,,UP,,,3.410172143974954,10.237089201877817,3.0,0.09759229534510122
1365,2025-02-23 10:30:00,OK,LONG,96121.7,96009.4,96458.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96121.7,1369,4,NONE,,DOWN,,,4.867157665030004,7.906983087834215,4.0,0.13559526684375917
1371,2025-02-23 12:00:00,OK,LONG,96020.2,96000.0,96080.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,1372,1,NONE,,DOWN,,,7.3950582619682415,8.195984837849187,4.0,0.02422062350119555
1391,2025-02-23 17:00:00,OK,LONG,95363.2,95285.0,95597.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95285.0,1392,1,NONE,,DOWN,,,7.220556927531115,8.453291322489799,9.0,0.05514420703758322
1393,2025-02-23 17:30:00,OK,LONG,95585.1,95254.0,96578.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,96247.30000000002,1416,23,NONE,,DOWN,,,5.637093317747778,7.90469511007198,9.0,0.22848664688427608
1436,2025-02-24 04:15:00,OK,LONG,95336.2,95258.0,95570.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95258.0,1437,1,TDP,TDP_BOT,DOWN,,LONG,3.4855339295108223,4.496931439593217,6.0,0.06410356390859931
1437,2025-02-24 04:30:00,OK,LONG,95269.2,95088.5,95811.3,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95269.2,1439,2,NONE,,DOWN,,,3.7505419210165587,5.050255388065289,7.0,0.12481005663765488
1479,2025-02-24 15:00:00,OK,LONG,94889.9,94163.9,97067.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94163.9,1481,2,NONE,,DOWN,,,2.4898288016112864,6.689546827794606,3.0,0.30601922104198165
1482,2025-02-24 15:45:00,OK,LONG,94376.8,93816.4,96058.00000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94376.8,1483,1,NONE,,DOWN,,,3.1558861578266493,6.157600258732232,4.0,0.20603698665392364
1498,2025-02-24 19:45:00,OK,LONG,93984.9,93631.0,95046.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93984.9,1499,1,NONE,,DOWN,,,5.382179688423072,6.8651914864887775,4.0,0.12181186108146967
1503,2025-02-24 21:00:00,OK,LONG,93865.2,93588.0,94696.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93865.2,1507,4,NONE,,DOWN,,,5.25857363627395,6.277052576200954,4.0,0.1016427104722783
1508,2025-02-24 22:15:00,OK,LONG,93439.3,92800.0,95357.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92800.0,1510,2,NONE,,DOWN,,,5.19132552611238,6.920065919001324,6.0,0.18862301950255284
1511,2025-02-24 23:00:00,OK,LONG,92444.0,92200.0,93176.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92200.0,1512,1,NONE,,DOWN,,,6.116218721038016,7.3944392956441485,7.0,0.06116361266387582
1513,2025-02-24 23:30:00,OK,LONG,91986.2,91549.1,93297.49999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,91549.1,1514,1,NONE,,DOWN,,,6.69415885782216,8.215132086447415,8.0,0.09419852592560483
1541,2025-02-25 06:30:00,OK,LONG,91576.2,91335.2,92299.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,91335.2,1542,1,NONE,,DOWN,,,12.778307946412205,16.990961644338423,8.0,0.14272753047915912
1545,2025-02-25 07:30:00,OK,LONG,89025.4,88093.2,91822.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88093.2,1555,10,NONE,,DOWN,,,11.57728212594667,13.734672653640498,11.0,0.1162576075027432
1556,2025-02-25 10:15:00,OK,LONG,87753.3,86833.0,90514.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87753.3,1561,5,NONE,,DOWN,,,8.436873810783263,9.911494643096802,13.0,0.10263187242109992
1575,2025-02-25 15:00:00,OK,LONG,86841.2,86500.0,87864.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86500.0,1576,1,NONE,,DOWN,,,12.186381340999764,13.158188815728488,11.0,0.042083451533726855
1576,2025-02-25 15:15:00,OK,LONG,86614.9,86234.9,87754.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86614.9,1577,1,NONE,,DOWN,,,12.172101731939481,13.06412856919958,11.0,0.045385056373017374
1577,2025-02-25 15:30:00,OK,LONG,87001.9,86055.5,89841.09999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,88894.69999999998,1597,20,NONE,,DOWN,,,9.693540801930208,12.240660846095654,11.0,0.11066158415378435
1595,2025-02-25 20:00:00,OK,SHORT,87852.6,88098.9,87113.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88098.9,1596,1,NONE,,DOWN,,,4.944979759393361,10.321637493585731,6.0,0.2779565069446604
1650,2025-02-26 09:45:00,OK,SHORT,89084.0,89260.9,88553.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,89084.0,1653,3,NONE,,DOWN,,,0.8726463222335668,11.125591318059527,1.0,0.883717537204552
1654,2025-02-26 10:45:00,OK,SHORT,89216.9,89287.0,89006.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,89216.9,1655,1,NONE,,DOWN,,,6.661794296551551,11.096514559289506,1.0,0.9224978114969344
1692,2025-02-26 20:15:00,OK,LONG,83367.6,82055.6,87303.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,85991.6,1732,40,NONE,,DOWN,,,4.722982157183868,6.8082643203352315,4.0,0.17888551054633736
1789,2025-02-27 20:30:00,OK,LONG,83382.4,82670.0,85519.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,84807.19999999998,1801,12,NONE,,DOWN,,,2.4801052661689567,8.757458737378098,2.0,0.16288640936528107
1819,2025-02-28 04:00:00,OK,LONG,79950.6,79290.5,81930.90000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79950.6,1820,1,NONE,,DOWN,,,5.504504390515468,6.86688007692892,4.0,0.08514013749339043
1826,2025-02-28 05:45:00,OK,LONG,79953.8,79102.1,82508.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79102.1,1830,4,NONE,,DOWN,,,6.311139648743899,8.112381522207068,4.0,0.10724674179940781
1830,2025-02-28 06:45:00,OK,LONG,79315.2,78950.6,80408.99999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79315.2,1831,1,NONE,,DOWN,,,9.733567572979915,10.313401724028077,4.0,0.045051278882984214
1833,2025-02-28 07:30:00,OK,LONG,79228.3,78882.6,80265.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78882.6,1834,1,NONE,,DOWN,,,9.39621940112638,10.253638408208014,4.0,0.043866104963962746
