day,start_equity,end_equity,trades,day_pnl,day_pnl_pct
2025-12-29,10404.0,12806.70564149258,13,2402.705641492579,0.23094056531070542
2026-01-02,13062.839754322431,12886.041490245041,38,-176.79826407738983,-0.013534443306547348
2026-01-03,13143.762320049942,13533.988283863007,7,390.2259638130654,0.029689061191999908
2026-01-04,13398.648401024377,12106.667628443629,20,-1291.9807725807477,-0.09642620165194954
2026-01-05,12348.800981012502,13177.970361276955,48,829.1693802644531,0.0671457400228073
2026-01-06,13441.529768502494,16545.724251881136,13,3104.194483378642,0.23094056531070548
2026-01-12,16380.267009362326,19374.40072873443,14,2994.133719372103,0.18278906672649306
2026-01-13,19761.88874330912,16981.187283263425,25,-2780.7014600456932,-0.14071030842065485
2026-01-14,16811.37541043079,16952.52396126996,22,141.148550839167,0.00839601444814503
