timestamp,symbol,model,side,entry,sl,tp,rr,exit_time,exit_price,outcome,R,ctx_sub_label,phase,regime,trend_dir,trend_strength,atr_pct
2025-11-26 19:45:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,89926.7,90459.52642857144,88861.04714285712,2.0,2025-11-26 21:30:00+00:00,90459.52642857144,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0137417937758727,0.016848007480378
2025-11-30 23:30:00+00:00,BTCUSDT,TDP_REENTRY,LONG,90613.2,86884.31535714286,98816.74621428571,2.2000000000000006,2025-12-01 02:30:00+00:00,86884.31535714286,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0061154581536071,0.0091508449915069
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 01:00:00+00:00,BTCUSDT,TDP_REENTRY,LONG,87371.0,86813.45214285715,88597.60528571428,2.2,2025-12-01 02:30:00+00:00,86813.45214285715,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 02:45:00+00:00,BTCUSDT,TDP_REENTRY,LONG,86675.0,86036.17749999999,88080.40950000002,2.2000000000000046,2025-12-01 04:00:00+00:00,86036.17749999999,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 02:45:00+00:00,BTCUSDT,TDP_REENTRY,LONG,86675.0,86036.17749999999,88080.40950000002,2.2000000000000046,2025-12-01 04:00:00+00:00,86036.17749999999,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 03:30:00+00:00,BTCUSDT,TDP_REENTRY,LONG,86419.8,86048.55142857142,87236.5468571429,2.2,2025-12-01 04:00:00+00:00,86048.55142857142,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 03:30:00+00:00,BTCUSDT,TDP_REENTRY,LONG,86419.8,86048.55142857142,87236.5468571429,2.2,2025-12-01 04:00:00+00:00,86048.55142857142,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-01 03:30:00+00:00,BTCUSDT,TDP_REENTRY,LONG,86419.8,86048.55142857142,87236.5468571429,2.2,2025-12-01 04:00:00+00:00,86048.55142857142,SL,-1.0,TDP_BOT,PHASE_TREND_UP,TREND_UP,UP,0.0033258020584335,0.0112729650409412
2025-12-02 02:15:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,86627.3,87376.79642857144,85128.30714285713,2.0,2025-12-02 10:45:00+00:00,87376.79642857144,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0091883794441867,0.0156593555112515
2025-12-02 02:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,86715.2,87375.52892857144,85394.54214285711,2.0,2025-12-02 10:45:00+00:00,87375.52892857144,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0091883794441867,0.0156593555112515
2025-12-02 14:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,88293.4,88503.62142857142,87872.95714285714,2.0,2025-12-02 14:00:00+00:00,87872.95714285714,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0074136881578274,0.0184278267777201
