timestamp,symbol,model,side,R,pnl,equity
2026-01-14 01:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-108.71917562043798,10763.19838642336
2026-01-14 15:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-107.6319838642336,10655.566402559127
2026-01-14 15:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-106.55566402559127,10549.010738533536
2026-01-14 16:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-105.49010738533536,10443.5206311482
2026-01-14 16:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-104.435206311482,10339.085424836718
2026-01-14 17:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,2.0,206.78170849673435,10545.867133333451
2026-01-14 17:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-105.45867133333452,10440.408462000118
2026-01-14 18:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-104.40408462000119,10336.004377380117
2026-01-14 18:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-103.36004377380118,10232.644333606317
2026-01-14 19:00:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,2.0,204.65288667212633,10437.297220278442
2026-01-14 19:30:00+00:00,BTCUSDT,TDP_REENTRY,SHORT,-1.0,-104.37297220278442,10332.924248075658
2025-12-29 03:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,206.65848496151318,10539.582733037172
2025-12-29 04:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,210.79165466074346,10750.374387697915
2025-12-29 04:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,215.00748775395832,10965.381875451874
2025-12-29 05:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,219.30763750903748,11184.689512960911
2025-12-29 05:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,223.69379025921822,11408.38330322013
2025-12-29 06:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,228.1676660644026,11636.550969284532
2025-12-29 06:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,232.73101938569064,11869.281988670222
2026-01-02 14:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,237.38563977340445,12106.667628443627
2026-01-02 15:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-121.06667628443627,11985.600952159191
2026-01-02 16:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-119.85600952159191,11865.744942637599
2026-01-02 16:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-118.65744942637599,11747.087493211222
2026-01-02 17:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,234.94174986422445,11982.029243075447
2026-01-02 17:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-119.82029243075448,11862.208950644692
2026-01-02 18:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-118.62208950644693,11743.586861138245
2026-01-02 19:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-117.43586861138245,11626.150992526862
2026-01-02 19:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-116.26150992526863,11509.889482601593
2026-01-02 20:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-115.09889482601594,11394.790587775577
2026-01-04 00:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,227.89581175551155,11622.686399531089
2026-01-04 01:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-116.2268639953109,11506.459535535778
