timestamp,close
2024-02-16 00:00:00,52.16331756964729
2024-02-17 00:00:00,51.77142171547377
2024-02-18 00:00:00,51.46707791850873
2024-02-19 00:00:00,49.631232784622675
2024-02-20 00:00:00,51.00460585538559
2024-02-21 00:00:00,51.90309527570067
2024-02-22 00:00:00,51.665853275067164
2024-02-23 00:00:00,52.28472084142407
2024-02-24 00:00:00,52.5214860469702
2024-02-25 00:00:00,52.10260780604597
2024-02-26 00:00:00,52.88810805564294
2024-02-27 00:00:00,52.65810484621967
2024-02-28 00:00:00,52.4147377404799
2024-02-29 00:00:00,51.81116181158317
2024-03-01 00:00:00,52.18160176280374
2024-03-02 00:00:00,52.11964835158424
2024-03-03 00:00:00,52.56346707008777
2024-03-04 00:00:00,52.102532214596025
2024-03-05 00:00:00,52.21741021234036
2024-03-06 00:00:00,51.538642061376265
2024-03-07 00:00:00,52.20894457318858
2024-03-08 00:00:00,52.37211841979942
2024-03-09 00:00:00,52.6482459962085
2024-03-10 00:00:00,52.98932521919399
2024-03-11 00:00:00,52.207654381800296
2024-03-12 00:00:00,52.84044148497659
2024-03-13 00:00:00,54.51235520701814
2024-03-14 00:00:00,53.20491288116021
2024-03-15 00:00:00,51.858018330157016
2024-03-16 00:00:00,50.71577956810605
2024-03-17 00:00:00,51.37537539049223
2024-03-18 00:00:00,51.49010815303891
2024-03-19 00:00:00,52.34544123683873
2024-03-20 00:00:00,52.93164235596658
2024-03-21 00:00:00,53.11502746960129
2024-03-22 00:00:00,53.35781559172183
2024-03-23 00:00:00,53.2380867266729
2024-03-24 00:00:00,53.95233433649397
2024-03-25 00:00:00,53.0616911101049
2024-03-26 00:00:00,52.74280355046386
2024-03-27 00:00:00,52.951236302406414
2024-03-28 00:00:00,54.41787764962381
2024-03-29 00:00:00,53.81357568039399
2024-03-30 00:00:00,52.965452665592764
2024-03-31 00:00:00,52.53557486201348
2024-04-01 00:00:00,53.32096745992566
2024-04-02 00:00:00,53.14927993740884
2024-04-03 00:00:00,54.231925274436044
2024-04-04 00:00:00,52.74567716274431
2024-04-05 00:00:00,53.66224419439807
2024-04-06 00:00:00,54.518094743340704
2024-04-07 00:00:00,53.38622078086368
2024-04-08 00:00:00,53.52540511509885
2024-04-09 00:00:00,54.526824196853156
2024-04-10 00:00:00,54.615162918001374
2024-04-11 00:00:00,55.45695169505957
2024-04-12 00:00:00,57.48536411942413
2024-04-13 00:00:00,57.73937571467561
2024-04-14 00:00:00,57.51430085832369
2024-04-15 00:00:00,56.86999338849306
2024-04-16 00:00:00,57.442750829867194
2024-04-17 00:00:00,57.290674574788255
2024-04-18 00:00:00,57.15441656761581
2024-04-19 00:00:00,57.08136869453321
2024-04-20 00:00:00,57.65781607835665
2024-04-21 00:00:00,56.75993581391759
2024-04-22 00:00:00,55.48887632557702
2024-04-23 00:00:00,53.515665474109014
2024-04-24 00:00:00,54.50293138654068
2024-04-25 00:00:00,54.57966554817288
2024-04-26 00:00:00,55.846853120276336
2024-04-27 00:00:00,55.85610522654645
2024-04-28 00:00:00,55.25431862064496
2024-04-29 00:00:00,55.668554809373184
2024-04-30 00:00:00,55.62132193095381
2024-05-01 00:00:00,54.601088354293324
2024-05-02 00:00:00,53.89716165461315
2024-05-03 00:00:00,55.36122875718646
2024-05-04 00:00:00,55.672970828426266
2024-05-05 00:00:00,56.03859018067526
2024-05-06 00:00:00,55.823352643952425
2024-05-07 00:00:00,55.2653701541949
2024-05-08 00:00:00,56.02630607518297
2024-05-09 00:00:00,55.95523158250004
2024-05-10 00:00:00,55.33830324372537
2024-05-11 00:00:00,55.24364910817696
2024-05-12 00:00:00,54.51464031739493
2024-05-13 00:00:00,54.686669780747074
2024-05-14 00:00:00,55.63755357669097
2024-05-15 00:00:00,54.960630498984266
2024-05-16 00:00:00,56.167892167206986
2024-05-17 00:00:00,55.62490210957951
2024-05-18 00:00:00,55.76978097471213
2024-05-19 00:00:00,55.091000098269625
2024-05-20 00:00:00,54.924133260260746
2024-05-21 00:00:00,54.97969327696719
2024-05-22 00:00:00,54.638765939775176
2024-05-23 00:00:00,54.08194040085073
2024-05-24 00:00:00,53.55086867000721
2024-05-25 00:00:00,52.911177909791604
2024-05-26 00:00:00,51.69512170325391
2024-05-27 00:00:00,51.507059457775625
2024-05-28 00:00:00,51.83347874254634
2024-05-29 00:00:00,52.56036282134065
2024-05-30 00:00:00,53.088950499576924
2024-05-31 00:00:00,55.098851163231124
2024-06-01 00:00:00,55.37947791818556
2024-06-02 00:00:00,55.01820233505753
2024-06-03 00:00:00,56.60167631151738
2024-06-04 00:00:00,55.73622698254097
2024-06-05 00:00:00,56.56879422135957
2024-06-06 00:00:00,55.78083339152918
2024-06-07 00:00:00,56.09473723155207
2024-06-08 00:00:00,54.479040316779674
2024-06-09 00:00:00,55.23546075273059
2024-06-10 00:00:00,55.12103687403558
2024-06-11 00:00:00,54.34302202201147
