timestamp,symbol,model,side,R,pnl,equity
2026-01-12 05:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,52.655205695440756,10583.696344783591
2026-01-12 06:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,52.91848172391796,10636.61482650751
2026-01-13 22:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.591537066268774,10610.02328944124
2026-01-13 23:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.5250582236031,10583.498231217636
2026-01-13 23:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.45874557804409,10557.039485639592
2026-01-14 00:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.39259871409898,10530.646886925493
2026-01-14 00:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.326617217313732,10504.32026970818
2026-01-14 01:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.26080067427045,10478.05946903391
2026-01-14 01:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-26.195148672584775,10451.864320361325
2026-01-14 16:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,52.259321601806626,10504.123641963131
2026-01-14 17:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,52.52061820981566,10556.644260172947
2026-01-14 18:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,0.0397017784687813,1.047793879477795,10557.692054052424
2026-01-14 19:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,52.78846027026212,10610.480514322686
2026-01-14 19:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,53.05240257161343,10663.532916894299
2026-01-14 20:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,53.317664584471494,10716.850581478771
2026-01-02 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.58425290739386,10770.434834386166
2026-01-02 06:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.926087085965413,10743.5087473002
2026-01-02 09:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.717543736501,10797.2262910367
2026-01-02 10:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.993065727591752,10770.23322530911
2026-01-02 10:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.925583063272775,10743.307642245838
2026-01-02 11:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.858269105614596,10716.449373140224
2026-01-02 11:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.791123432850558,10689.658249707372
2026-01-02 14:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.44829124853686,10743.106540955909
2026-01-02 15:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.857766352389774,10716.248774603519
2026-01-02 15:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-26.790621936508796,10689.45815266701
2026-01-02 16:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.44729076333505,10742.905443430345
2026-01-02 16:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.714527217151726,10796.619970647496
2026-01-02 17:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,53.98309985323748,10850.603070500734
2026-01-02 17:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.253015352503674,10904.856085853238
2026-01-02 18:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.52428042926619,10959.380366282505
2026-01-02 18:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.398450915706263,10931.981915366798
2026-01-02 19:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.65990957683399,10986.641824943632
2026-01-02 19:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.46660456235908,10959.175220381272
2026-01-02 20:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.39793805095318,10931.777282330318
2026-01-02 20:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.329443205825797,10904.447839124492
2026-01-02 21:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.52223919562246,10958.970078320115
2026-01-02 22:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.397425195800288,10931.572653124314
2026-01-02 22:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.328931632810786,10904.243721491504
2026-01-02 23:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.26060930372876,10876.983112187776
2026-01-02 23:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.19245778046944,10849.790654407307
2026-01-03 00:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.24895327203654,10904.039607679344
2026-01-03 00:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.26009901919836,10876.779508660145
2026-01-03 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.191948771650363,10849.587559888496
2026-01-03 04:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.24793779944248,10903.835497687938
2026-01-03 04:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.519177488439695,10958.354675176377
2026-01-03 05:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.79177337588189,11013.14644855226
2026-01-03 05:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.53286612138065,10985.613582430879
2026-01-04 06:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.4640339560772,10958.149548474801
2026-01-04 07:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.395373871187005,10930.754174603615
2026-01-04 07:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.326885436509038,10903.427289167106
2026-01-04 08:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.258568222917766,10876.168720944188
2026-01-04 08:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.190421802360472,10848.978299141827
2026-01-04 12:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.24489149570913,10903.223190637536
2026-01-04 12:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.516115953187686,10957.739306590724
2026-01-04 13:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.39434826647681,10930.344958324247
2026-01-04 13:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.325862395810617,10903.019095928437
2026-01-04 14:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.257547739821092,10875.761548188617
2026-01-05 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.37880774094309,10930.14035592956
2026-01-05 01:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.6507017796478,10984.791057709208
2026-01-05 02:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.46197764427302,10957.329080064936
2026-01-05 02:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.39332270016234,10929.935757364774
2026-01-05 03:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.324839393411935,10902.610917971362
2026-01-05 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.256527294928407,10875.354390676433
2026-01-05 16:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.188385976691084,10848.166004699742
2026-01-05 16:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.24083002349871,10902.40683472324
2026-01-05 17:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.2560170868081,10875.150817636433
2026-01-05 17:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.37575408818217,10929.526571724615
2026-01-05 18:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.647632858623076,10984.174204583238
2026-01-05 18:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.92087102291619,11039.095075606154
2026-01-05 19:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.597737689015386,11011.497337917139
2026-01-05 19:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.528743344792847,10983.968594572347
2026-01-05 20:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.91984297286174,11038.888437545209
2026-01-05 20:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.597221093863023,11011.291216451345
2026-01-05 21:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.528228041128365,10983.762988410217
2026-01-05 21:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.459407471025543,10956.303580939191
2026-01-05 22:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.39075895234798,10928.912821986843
2026-01-05 22:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.322282054967108,10901.590539931876
2026-01-05 23:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.507952699659384,10956.098492631536
2026-01-05 23:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.39024623157884,10928.708246399958
2026-01-06 00:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.64354123199979,10983.351787631958
2026-01-06 00:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,54.916758938159795,11038.268546570118
2026-01-06 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,55.19134273285059,11093.459889302969
2026-01-06 01:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-27.73364972325742,11065.726239579712
2026-01-06 02:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,55.32863119789856,11121.05487077761
2026-01-06 02:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,55.605274353888056,11176.660145131498
2026-01-06 03:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,55.88330072565749,11232.543445857156
2026-01-06 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,56.16271722928578,11288.706163086443
2026-01-06 04:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,56.44353081543221,11345.149693901874
2026-01-06 04:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,56.72574846950937,11401.875442371384
