timestamp_htf,model,side,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,range_hi,range_lo,meta
2025-06-12 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0085967999454804,0.009944217984705,109180.1,106554.3,
2025-06-12 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0076008895963579,0.010637741144172,108782.5,106554.3,
2025-06-12 20:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0061606253111351,0.0105816197724505,108400.0,105644.3,
2025-06-15 00:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0041376734788967,0.0105701318471816,105630.9,104250.0,
2025-06-16 04:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0030782626414769,0.0077158128842955,107237.5,104433.0,
2025-06-16 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0015064466270509,0.0078929961042903,107739.5,104433.0,
2025-06-20 04:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0048285565157534,0.0092507414680357,105491.7,103864.0,
2025-06-23 20:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.010637761031898,0.0184182299627739,106024.8,99581.0,
2025-07-01 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.005053579325778,0.0083569248814892,107744.9,105550.0,
2025-07-01 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0039136064150195,0.008227938824195,107484.8,105346.1,
2025-07-04 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0075252248097484,0.0090489025798998,109978.3,107452.3,
2025-07-04 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0067639480529292,0.009006786033027,109725.3,107220.3,
2025-07-15 00:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0267759250743341,0.0124886741938841,122958.0,116880.0,
2025-07-15 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0218561678147283,0.0149037280577442,120458.8,115750.0,
2025-07-15 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0202478195967227,0.0157071422559242,119946.6,115750.0,
2025-07-18 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.013112759786158,0.0135777444496992,121044.0,117311.7,
2025-07-25 00:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0019870265382657,0.0113359025314041,119492.9,115297.7,
2025-07-25 04:00:00,TDP,LONG,TDP_BOT,RANGE,UP,0.0004780317059059,0.0115479684605537,119492.9,114923.7,
2025-08-03 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0125452426806225,0.0099320218507356,114792.7,111870.0,
2025-08-14 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0126931977420756,0.0133658522317855,124571.2,117224.6,
2025-08-22 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0118575151835721,0.0118357879227836,116909.0,111618.8,
2025-08-28 04:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0102546337757572,0.0112367173316791,113345.4,110781.5,
2025-09-01 04:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0136469575084639,0.0075597142595954,109199.1,107202.0,
2025-09-15 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0094218294296744,0.0060740974685329,116761.3,114316.3,
2025-09-19 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0076765522362998,0.0088097869527033,117620.1,115408.0,
2025-09-19 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0067397545260244,0.0089310000850417,117417.6,115123.7,
2025-09-24 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0083433086855096,0.0092781490354306,113850.0,110904.2,
2025-09-28 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0132309589449923,0.00492390887793,110355.0,109133.8,
2025-09-28 20:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0114424544031879,0.0055097590945486,112345.9,109133.8,
2025-09-29 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0059714197676016,0.0062387492740201,114199.5,110242.0,
2025-09-29 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0041153269794351,0.0065183982892456,114199.5,111487.2,
2025-10-07 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.022497047161865,0.011917173183663,125482.5,121089.5,
2025-10-08 00:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0179895787081623,0.0114515514139201,125114.2,120545.0,
2025-10-10 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0057105755825692,0.0140993536640414,122490.0,118400.0,
2025-10-10 16:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0031747408774688,0.0154860884378535,122490.0,115900.0,
2025-10-12 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0239783610735202,0.0272981559107628,113749.2,109453.4,
2025-10-12 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0230694180015668,0.0274390407756345,114700.0,109503.2,
2025-10-12 20:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0219831401358446,0.0257113889995704,115749.0,110548.4,
2025-10-19 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0227417570358658,0.0102144964191976,109434.5,106060.3,
2025-10-20 00:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0194806754790669,0.0101820697633711,109434.5,106060.3,
2025-10-21 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0080055848055203,0.0157682035777273,113365.7,107412.1,
2025-10-24 04:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0037024712512515,0.0120060604126803,111512.8,108564.2,
2025-10-27 20:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0124451710477338,0.0091586090737424,116373.3,113777.3,
2025-10-28 20:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0112529192169563,0.0114230260858996,116060.5,112112.0,
2025-10-29 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.008232313318652,0.0111260706870726,113979.9,111600.0,
