timestamp,regime,trend_dir,trend_strength,atr_pct
2025-03-02 08:00:00+00:00,TREND_DOWN,DOWN,0.031560624231587064,0.018477883745445192
2025-03-02 12:00:00+00:00,TREND_DOWN,DOWN,0.028611612578669992,0.019488103695125932
2025-03-02 16:00:00+00:00,TREND_DOWN,DOWN,0.020993733808555,0.0221715805981408
2025-03-02 20:00:00+00:00,TREND_DOWN,DOWN,0.015349250367139161,0.019741659024406586
2025-03-03 00:00:00+00:00,TREND_DOWN,DOWN,0.011648740048445294,0.02011018646940977
2025-03-03 04:00:00+00:00,TREND_DOWN,DOWN,0.0084091000374928,0.020961089279275088
2025-03-03 08:00:00+00:00,TREND_DOWN,DOWN,0.005276596475489719,0.020792705277321577
2025-03-03 12:00:00+00:00,TREND_DOWN,DOWN,0.004300016741587301,0.02355053667844759
2025-03-03 16:00:00+00:00,TREND_DOWN,DOWN,0.006431500829730756,0.028503584368575398
2025-03-03 20:00:00+00:00,TREND_DOWN,DOWN,0.007592017004081971,0.02939814519301853
2025-03-04 00:00:00+00:00,TREND_DOWN,DOWN,0.010327179220724837,0.033110339319305494
2025-03-04 04:00:00+00:00,TREND_DOWN,DOWN,0.013151609496376922,0.03384855444488394
2025-03-04 08:00:00+00:00,TREND_DOWN,DOWN,0.014822379846873348,0.03396364719904648
2025-03-04 12:00:00+00:00,TREND_DOWN,DOWN,0.017151690869085454,0.036459829501420814
2025-03-04 16:00:00+00:00,TREND_DOWN,DOWN,0.01451423839534797,0.03908406992983655
2025-03-04 20:00:00+00:00,TREND_DOWN,DOWN,0.013783536848835584,0.03842486019219713
2025-03-05 00:00:00+00:00,TREND_DOWN,DOWN,0.013305809611428831,0.03348198347161825
2025-03-05 04:00:00+00:00,TREND_DOWN,DOWN,0.012191587108096244,0.03291671145580212
2025-03-05 08:00:00+00:00,TREND_DOWN,DOWN,0.009629840537428236,0.03295246688005371
2025-03-05 12:00:00+00:00,TREND_DOWN,DOWN,0.008686150311775696,0.03423683560446478
2025-03-05 16:00:00+00:00,TREND_DOWN,DOWN,0.0066923274350146646,0.034572315492213165
2025-03-05 20:00:00+00:00,TREND_DOWN,DOWN,0.004478759979937507,0.03170497682399263
2025-03-06 00:00:00+00:00,TREND_DOWN,DOWN,0.0019485782165489945,0.028593799286945127
2025-03-06 04:00:00+00:00,VOLATILE,UP,6.30856549635831e-05,0.028347627192297727
2025-03-06 08:00:00+00:00,TREND_UP,UP,0.0018007365612898994,0.025765455330092668
2025-03-06 12:00:00+00:00,TREND_UP,UP,0.0030032818776691323,0.026604378911442458
2025-03-06 16:00:00+00:00,TREND_UP,UP,0.002686131972472334,0.028774684147517902
2025-03-06 20:00:00+00:00,TREND_UP,UP,0.003171735368394172,0.02733899022592184
2025-03-07 00:00:00+00:00,TREND_UP,UP,0.0018422304748532009,0.028380502873414478
2025-03-07 04:00:00+00:00,VOLATILE,UP,0.0014472480458068264,0.027457771644529047
2025-03-07 08:00:00+00:00,TREND_UP,UP,0.0015075198449675915,0.027414763464820455
2025-03-07 12:00:00+00:00,VOLATILE,UP,0.0012510713206869632,0.029301577358506404
2025-03-07 16:00:00+00:00,VOLATILE,UP,0.000610525404112911,0.029072348269366693
2025-03-07 20:00:00+00:00,VOLATILE,DOWN,0.0006239442632319744,0.02938592266381474
2025-03-08 00:00:00+00:00,TREND_DOWN,DOWN,0.0022983765869634284,0.028699812157694377
2025-03-08 04:00:00+00:00,TREND_DOWN,DOWN,0.003534642573405554,0.028318560008700863
2025-03-08 08:00:00+00:00,TREND_DOWN,DOWN,0.004773496715907456,0.027292256786029784
2025-03-08 12:00:00+00:00,TREND_DOWN,DOWN,0.005508847977775696,0.026559542983650753
2025-03-08 16:00:00+00:00,TREND_DOWN,DOWN,0.006274151686851309,0.02645081218498754
2025-03-08 20:00:00+00:00,TREND_DOWN,DOWN,0.0069082867076112435,0.02504258172907347
2025-03-09 00:00:00+00:00,TREND_DOWN,DOWN,0.007512581232367328,0.02287904938927245
2025-03-09 04:00:00+00:00,TREND_DOWN,DOWN,0.008083073796926498,0.021297315458992116
2025-03-09 08:00:00+00:00,TREND_DOWN,DOWN,0.009313689621010587,0.01717831149890505
2025-03-09 12:00:00+00:00,TREND_DOWN,DOWN,0.011794816673763682,0.018012473224167252
2025-03-09 16:00:00+00:00,TREND_DOWN,DOWN,0.014136006538299191,0.017991159529119716
2025-03-09 20:00:00+00:00,TREND_DOWN,DOWN,0.017712880992862653,0.01876059691303526
2025-03-10 00:00:00+00:00,TREND_DOWN,DOWN,0.019259097220034375,0.01864972843931138
2025-03-10 04:00:00+00:00,TREND_DOWN,DOWN,0.020516539378584484,0.016650170861810306
2025-03-10 08:00:00+00:00,TREND_DOWN,DOWN,0.020409734028414655,0.017477970421343747
2025-03-10 12:00:00+00:00,TREND_DOWN,DOWN,0.023889230275171303,0.021482314038962502
2025-03-10 16:00:00+00:00,TREND_DOWN,DOWN,0.027071422207184108,0.02365076251522002
2025-03-10 20:00:00+00:00,TREND_DOWN,DOWN,0.029972546348917634,0.024401646426971263
2025-03-11 00:00:00+00:00,TREND_DOWN,DOWN,0.031220400433804592,0.026379109362907886
2025-03-11 04:00:00+00:00,TREND_DOWN,DOWN,0.03149477801424406,0.02653670994766332
2025-03-11 08:00:00+00:00,TREND_DOWN,DOWN,0.03052836319817803,0.02718682903428505
2025-03-11 12:00:00+00:00,TREND_DOWN,DOWN,0.030542921771200365,0.0298854684839479
2025-03-11 16:00:00+00:00,TREND_DOWN,DOWN,0.028300515065891506,0.03051744139961059
2025-03-11 20:00:00+00:00,TREND_DOWN,DOWN,0.027046914603254972,0.029259283132525953
2025-03-12 00:00:00+00:00,TREND_DOWN,DOWN,0.026587068742134574,0.0296191459913685
2025-03-12 04:00:00+00:00,TREND_DOWN,DOWN,0.0255381395781859,0.027548248518673255
2025-03-12 08:00:00+00:00,TREND_DOWN,DOWN,0.024072015798664644,0.025915804212319787
2025-03-12 12:00:00+00:00,TREND_DOWN,DOWN,0.024156902977314848,0.029088517726746355
2025-03-12 16:00:00+00:00,TREND_DOWN,DOWN,0.02261898143529584,0.027476134392126865
2025-03-12 20:00:00+00:00,TREND_DOWN,DOWN,0.02078337403283749,0.02430461448762723
2025-03-13 00:00:00+00:00,TREND_DOWN,DOWN,0.019383748556268645,0.022839531503804366
2025-03-13 04:00:00+00:00,TREND_DOWN,DOWN,0.018449050865576255,0.022409191036082955
2025-03-13 08:00:00+00:00,TREND_DOWN,DOWN,0.017662871867844446,0.02051423492786274
2025-03-13 12:00:00+00:00,TREND_DOWN,DOWN,0.018605937938970134,0.02255320244663439
2025-03-13 16:00:00+00:00,TREND_DOWN,DOWN,0.019767224959986552,0.02235245607770266
2025-03-13 20:00:00+00:00,TREND_DOWN,DOWN,0.019684315960860427,0.02035475918232419
2025-03-14 00:00:00+00:00,TREND_DOWN,DOWN,0.01900637182257985,0.018797580360851524
2025-03-14 04:00:00+00:00,TREND_DOWN,DOWN,0.0182485167967516,0.01866541609680284
2025-03-14 08:00:00+00:00,TREND_DOWN,DOWN,0.01662556933685247,0.018008183805869674
2025-03-14 12:00:00+00:00,TREND_DOWN,DOWN,0.01409890666492113,0.018888946411560536
2025-03-14 16:00:00+00:00,TREND_DOWN,DOWN,0.012261785577058043,0.018914880670678095
2025-03-14 20:00:00+00:00,TREND_DOWN,DOWN,0.01104442812374157,0.016380660137591464
2025-03-15 00:00:00+00:00,TREND_DOWN,DOWN,0.009473296750819834,0.015548901878256178
2025-03-15 04:00:00+00:00,TREND_DOWN,DOWN,0.008626230621592306,0.015289339239756757
2025-03-15 08:00:00+00:00,TREND_DOWN,DOWN,0.007609372422581159,0.014812732532418757
2025-03-15 12:00:00+00:00,TREND_DOWN,DOWN,0.0065368149925127345,0.01442297997022519
2025-03-15 16:00:00+00:00,TREND_DOWN,DOWN,0.005628111901744518,0.013809467295106953
2025-03-15 20:00:00+00:00,TREND_DOWN,DOWN,0.0047795842733851296,0.011521051622037978
2025-03-16 00:00:00+00:00,TREND_DOWN,DOWN,0.004037262535672216,0.01094817401632009
2025-03-16 04:00:00+00:00,TREND_DOWN,DOWN,0.0034171521639756804,0.010259974296642783
2025-03-16 08:00:00+00:00,TREND_DOWN,DOWN,0.0042138691466960905,0.010959078542925353
2025-03-16 12:00:00+00:00,TREND_DOWN,DOWN,0.004145300852553418,0.011222829420095053
2025-03-16 16:00:00+00:00,TREND_DOWN,DOWN,0.00426112771704662,0.012504499428768162
2025-03-16 20:00:00+00:00,TREND_DOWN,DOWN,0.004730089558732133,0.011512126979510966
2025-03-17 00:00:00+00:00,TREND_DOWN,DOWN,0.0042908131172592736,0.011529157102167802
2025-03-17 04:00:00+00:00,TREND_DOWN,DOWN,0.004026872881371827,0.011859135044729716
2025-03-17 08:00:00+00:00,TREND_DOWN,DOWN,0.003809814104821605,0.011749780470302692
2025-03-17 12:00:00+00:00,TREND_DOWN,DOWN,0.003588151279021787,0.012460509938278729
2025-03-17 16:00:00+00:00,TREND_DOWN,DOWN,0.002724521097455532,0.013250511222877608
2025-03-17 20:00:00+00:00,TREND_DOWN,DOWN,0.002328730548665785,0.013597404190709423
2025-03-18 00:00:00+00:00,TREND_DOWN,DOWN,0.0025587998742434698,0.014315884295005972
2025-03-18 04:00:00+00:00,TREND_DOWN,DOWN,0.002716262486916211,0.015032297573200418
2025-03-18 08:00:00+00:00,TREND_DOWN,DOWN,0.003251080757480786,0.015410003795281839
2025-03-18 12:00:00+00:00,TREND_DOWN,DOWN,0.004412381226368829,0.016683891173812204
2025-03-18 16:00:00+00:00,TREND_DOWN,DOWN,0.004843301573741958,0.015902701850367386
2025-03-18 20:00:00+00:00,TREND_DOWN,DOWN,0.004927152393586846,0.01567328731416849
2025-03-19 00:00:00+00:00,TREND_DOWN,DOWN,0.004765818866316247,0.013977737103530797
2025-03-19 04:00:00+00:00,TREND_DOWN,DOWN,0.0045051618841367175,0.013185305458875009
2025-03-19 08:00:00+00:00,TREND_DOWN,DOWN,0.0037841023130775826,0.012801401907379219
2025-03-19 12:00:00+00:00,TREND_DOWN,DOWN,0.002575162747810689,0.012817481026788336
2025-03-19 16:00:00+00:00,VOLATILE,DOWN,0.0010684131961721292,0.01424247543665383
2025-03-19 20:00:00+00:00,VOLATILE,UP,0.0011179228339062957,0.01418764765340441
2025-03-20 00:00:00+00:00,TREND_UP,UP,0.0024203391822748463,0.014481127727243836
2025-03-20 04:00:00+00:00,TREND_UP,UP,0.003487631933620929,0.014344635298416284
2025-03-20 08:00:00+00:00,TREND_UP,UP,0.004200910677405873,0.01479800933342295
2025-03-20 12:00:00+00:00,TREND_UP,UP,0.004314458189549751,0.015695242820103306
2025-03-20 16:00:00+00:00,TREND_UP,UP,0.004037882389187885,0.016072048366424178
2025-03-20 20:00:00+00:00,TREND_UP,UP,0.003783434538334792,0.015196739616923334
2025-03-21 00:00:00+00:00,TREND_UP,UP,0.003695248966197083,0.014672143120336274
2025-03-21 04:00:00+00:00,TREND_UP,UP,0.003298449566121741,0.014848830713113395
2025-03-21 08:00:00+00:00,TREND_UP,UP,0.0029872284573273433,0.014739142642520353
2025-03-21 12:00:00+00:00,TREND_UP,UP,0.002404851393509093,0.015339773743575279
2025-03-21 16:00:00+00:00,TREND_UP,UP,0.002130504240655645,0.015454330348099512
2025-03-21 20:00:00+00:00,TREND_UP,UP,0.0019799684490336158,0.014944877666251646
2025-03-22 00:00:00+00:00,TREND_UP,UP,0.0019472710473889022,0.013148035780231576
2025-03-22 04:00:00+00:00,TREND_UP,UP,0.001930314744706519,0.011837435815512273
2025-03-22 08:00:00+00:00,TREND_UP,UP,0.0018803771020807353,0.010660341358289785
2025-03-22 12:00:00+00:00,TREND_UP,UP,0.0017473206193866987,0.010446077342639725
2025-03-22 16:00:00+00:00,TREND_UP,UP,0.0016639193513907327,0.009348527116671746
2025-03-22 20:00:00+00:00,RANGE,UP,0.0013752541392739292,0.008171432867068838
2025-03-23 00:00:00+00:00,RANGE,UP,0.0013696707107747161,0.0074775590092946735
2025-03-23 04:00:00+00:00,RANGE,UP,0.001385717788339531,0.007133181266893555
2025-03-23 08:00:00+00:00,TREND_UP,UP,0.0016548656312531547,0.007175029741930512
2025-03-23 12:00:00+00:00,TREND_UP,UP,0.002211819541710767,0.006834840488229259
2025-03-23 16:00:00+00:00,TREND_UP,UP,0.002589615222776281,0.006861628394730675
2025-03-23 20:00:00+00:00,TREND_UP,UP,0.0035628182702951493,0.006793857716359228
2025-03-24 00:00:00+00:00,TREND_UP,UP,0.004699761894745535,0.006759616764576251
2025-03-24 04:00:00+00:00,TREND_UP,UP,0.00588563656829932,0.006710339046285518
2025-03-24 08:00:00+00:00,TREND_UP,UP,0.0073605774471572315,0.007241500036999256
2025-03-24 12:00:00+00:00,TREND_UP,UP,0.009003981894196263,0.008291998880883172
2025-03-24 16:00:00+00:00,TREND_UP,UP,0.010383760131705532,0.008658502123610834
2025-03-24 20:00:00+00:00,TREND_UP,UP,0.011175088311587322,0.009668185893518904
2025-03-25 00:00:00+00:00,TREND_UP,UP,0.011240825758561841,0.010684733251332686
2025-03-25 04:00:00+00:00,TREND_UP,UP,0.011113654645043072,0.010706403755036516
2025-03-25 08:00:00+00:00,TREND_UP,UP,0.01143193904495625,0.01109549316592674
2025-03-25 12:00:00+00:00,TREND_UP,UP,0.011968852355514367,0.011908208579974183
2025-03-25 16:00:00+00:00,TREND_UP,UP,0.012595625694278287,0.011868555684949777
2025-03-25 20:00:00+00:00,TREND_UP,UP,0.012792098124819419,0.01255255611763677
2025-03-26 00:00:00+00:00,TREND_UP,UP,0.012709370622150419,0.012787703445767663
2025-03-26 04:00:00+00:00,TREND_UP,UP,0.013043376261992323,0.012708606348579413
2025-03-26 08:00:00+00:00,TREND_UP,UP,0.013318911200415569,0.012183710260928654
2025-03-26 12:00:00+00:00,TREND_UP,UP,0.012879929942746168,0.013056490094437205
2025-03-26 16:00:00+00:00,TREND_UP,UP,0.012200670896054719,0.013226222866693256
2025-03-26 20:00:00+00:00,TREND_UP,UP,0.01171814179874989,0.012571756847080142
2025-03-27 00:00:00+00:00,TREND_UP,UP,0.011687630618562097,0.012560098691380603
2025-03-27 04:00:00+00:00,TREND_UP,UP,0.011566059134318555,0.011758783598247642
2025-03-27 08:00:00+00:00,TREND_UP,UP,0.011153941064276801,0.011373075848835944
2025-03-27 12:00:00+00:00,TREND_UP,UP,0.010709400113516922,0.012408692897979478
2025-03-27 16:00:00+00:00,TREND_UP,UP,0.010340059038148476,0.012016216980253947
2025-03-27 20:00:00+00:00,TREND_UP,UP,0.01007710486728432,0.011574349072929624
2025-03-28 00:00:00+00:00,TREND_UP,UP,0.009594742990932529,0.011632931853233996
2025-03-28 04:00:00+00:00,TREND_UP,UP,0.008221197085250815,0.012062619735416169
2025-03-28 08:00:00+00:00,TREND_UP,UP,0.0068658738008565935,0.011854837884844592
2025-03-28 12:00:00+00:00,TREND_UP,UP,0.004949885453832676,0.012350785888761357
2025-03-28 16:00:00+00:00,TREND_UP,UP,0.0030278626474425623,0.012553637089237077
2025-03-28 20:00:00+00:00,TREND_UP,UP,0.0017293339481779064,0.011800973544973515
2025-03-29 00:00:00+00:00,RANGE,UP,0.000445182108793195,0.011561629644725192
2025-03-29 04:00:00+00:00,RANGE,DOWN,0.0009689906934687573,0.01137410137643138
2025-03-29 08:00:00+00:00,TREND_DOWN,DOWN,0.003219199745540419,0.012416212883110537
2025-03-29 12:00:00+00:00,TREND_DOWN,DOWN,0.005055098149713255,0.012661142164108604
2025-03-29 16:00:00+00:00,TREND_DOWN,DOWN,0.00636562780290795,0.012884447417653721
2025-03-29 20:00:00+00:00,TREND_DOWN,DOWN,0.007595648122230791,0.011817843951677792
2025-03-30 00:00:00+00:00,TREND_DOWN,DOWN,0.008287035410319011,0.012042514751983766
2025-03-30 04:00:00+00:00,TREND_DOWN,DOWN,0.008899128784143708,0.011745172266483665
