id,timestamp,status,side,entry,sl,tp,rr,model,ctx_sub_label,meta,outcome,exit_price,exit_timestamp,exit_reason,partial_taken,be_moved,R,ts
1,2025-02-11 18:30:00,OK,LONG,95675.1,95493.24464285714,96038.81071428573,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95675.1,2025-02-11 18:30:00,BE_stop,True,True,0.7,2025-02-11 18:30:00
2,2025-02-11 19:00:00,OK,LONG,95363.3,95255.77142857143,95578.35714285714,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95363.3,2025-02-11 19:00:00,BE_stop,True,True,0.7,2025-02-11 19:00:00
3,2025-02-11 19:30:00,OK,LONG,95010.2,94738.2,95554.2,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95010.2,2025-02-11 20:30:00,BE_stop,True,True,0.7,2025-02-11 19:30:00
4,2025-02-11 19:45:00,OK,LONG,94985.9,94741.96428571428,95473.77142857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,94985.9,2025-02-11 19:45:00,BE_stop,True,True,0.7,2025-02-11 19:45:00
5,2025-02-11 20:00:00,OK,LONG,95154.3,94739.65357142857,95983.59285714287,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,95983.59285714287,2025-02-11 21:30:00,TP,True,True,1.3,2025-02-11 20:00:00
6,2025-02-11 20:15:00,OK,LONG,95233.2,94739.06964285714,96221.46071428571,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,96221.46071428571,2025-02-11 21:30:00,TP,True,True,1.3,2025-02-11 20:15:00
7,2025-02-11 20:30:00,OK,LONG,95009.9,94737.51964285714,95554.66071428571,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95009.9,2025-02-11 20:30:00,BE_stop,True,True,0.7,2025-02-11 20:30:00
8,2025-02-14 18:00:00,OK,SHORT,98453.8,98956.01607142857,97449.36785714286,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,WIN,97449.36785714286,2025-02-14 20:45:00,TP,True,True,1.3,2025-02-14 18:00:00
9,2025-02-14 19:00:00,OK,SHORT,98396.9,98940.18928571428,97310.32142857142,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,WIN,97310.32142857142,2025-02-14 20:45:00,TP,True,True,1.3,2025-02-14 19:00:00
10,2025-02-16 14:00:00,OK,LONG,96798.8,96600.16964285714,97196.06071428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,96798.8,2025-02-16 18:00:00,BE_stop,True,True,0.7,2025-02-16 14:00:00
11,2025-02-16 14:15:00,OK,LONG,96794.4,96600.09642857143,97183.00714285712,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,96794.4,2025-02-16 18:00:00,BE_stop,True,True,0.7,2025-02-16 14:15:00
12,2025-02-16 23:30:00,OK,LONG,96129.6,95940.84642857143,96507.10714285716,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,96129.6,2025-02-17 00:15:00,BE_stop,True,True,0.7,2025-02-16 23:30:00
13,2025-02-16 23:45:00,OK,LONG,96060.1,95940.9375,96298.42500000002,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,96060.1,2025-02-17 00:00:00,BE_stop,True,True,0.7,2025-02-16 23:45:00
14,2025-02-17 00:00:00,OK,LONG,96152.5,95918.70535714287,96620.08928571426,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,96152.5,2025-02-17 00:15:00,BE_stop,True,True,0.7,2025-02-17 00:00:00
15,2025-02-17 00:30:00,OK,LONG,96306.5,95916.51964285715,97086.4607142857,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95916.51964285715,2025-02-17 05:00:00,SL,False,False,-1.0,2025-02-17 00:30:00
16,2025-02-17 16:00:00,OK,LONG,95569.3,95386.10892857143,95935.68214285716,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95569.3,2025-02-17 16:00:00,BE_stop,True,True,0.7,2025-02-17 16:00:00
17,2025-02-17 16:30:00,OK,LONG,95482.9,95233.00357142858,95982.69285714283,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95233.00357142858,2025-02-17 18:45:00,SL,False,False,-1.0,2025-02-17 16:30:00
18,2025-02-17 17:00:00,OK,LONG,95578.2,95176.125,96382.34999999999,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95176.125,2025-02-17 19:00:00,SL,False,False,-1.0,2025-02-17 17:00:00
19,2025-02-18 18:15:00,OK,LONG,94004.3,93604.73035714286,94803.43928571428,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,93604.73035714286,2025-02-18 18:45:00,SL,False,False,-1.0,2025-02-18 18:15:00
20,2025-02-18 18:45:00,OK,LONG,93882.5,93452.53928571429,94742.42142857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,93452.53928571429,2025-02-18 19:00:00,SL,False,False,-1.0,2025-02-18 18:45:00
21,2025-02-18 19:15:00,OK,LONG,93632.7,93216.49821428572,94465.10357142855,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,94465.10357142855,2025-02-18 21:00:00,TP,True,True,1.3,2025-02-18 19:15:00
22,2025-02-18 19:30:00,OK,LONG,93967.8,93212.79464285714,95477.81071428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,95477.81071428572,2025-02-18 22:30:00,TP,True,True,1.3,2025-02-18 19:30:00
23,2025-02-20 03:00:00,OK,SHORT,97139.1,97472.4232142857,96472.4535714286,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,97139.1,2025-02-20 08:45:00,BE_stop,True,True,0.7,2025-02-20 03:00:00
24,2025-02-20 03:30:00,OK,SHORT,97046.6,97472.41428571427,96194.97142857147,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,97472.41428571427,2025-02-20 12:15:00,SL,False,False,-1.0,2025-02-20 03:30:00
25,2025-02-20 03:45:00,OK,SHORT,97027.3,97470.84642857143,96140.20714285715,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,97470.84642857143,2025-02-20 12:15:00,SL,False,False,-1.0,2025-02-20 03:45:00
26,2025-02-20 04:00:00,OK,SHORT,97095.0,97470.02678571428,96344.94642857145,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,97470.02678571428,2025-02-20 12:15:00,SL,False,False,-1.0,2025-02-20 04:00:00
27,2025-02-20 04:15:00,OK,SHORT,97228.0,97468.07142857142,96747.85714285716,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,97228.0,2025-02-20 09:00:00,BE_stop,True,True,0.7,2025-02-20 04:15:00
28,2025-02-20 18:15:00,OK,SHORT,98248.9,98489.97678571429,97766.74642857141,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,98489.97678571429,2025-02-20 20:15:00,SL,False,False,-1.0,2025-02-20 18:15:00
29,2025-02-20 18:30:00,OK,SHORT,98232.2,98487.58035714286,97721.43928571428,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,98487.58035714286,2025-02-20 19:15:00,SL,False,False,-1.0,2025-02-20 18:30:00
30,2025-02-20 18:45:00,OK,SHORT,98241.3,98486.48392857143,97750.93214285716,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,98486.48392857143,2025-02-20 19:15:00,SL,False,False,-1.0,2025-02-20 18:45:00
31,2025-02-20 20:30:00,OK,SHORT,98546.8,98740.475,98159.45,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,98546.8,2025-02-20 20:45:00,BE_stop,True,True,0.7,2025-02-20 20:30:00
32,2025-02-21 13:15:00,OK,SHORT,99169.7,99455.58214285714,98597.93571428572,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,WIN,98597.93571428572,2025-02-21 14:30:00,TP,True,True,1.3,2025-02-21 13:15:00
33,2025-02-21 13:30:00,OK,SHORT,99290.2,99466.00178571428,98938.59642857143,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,99290.2,2025-02-21 14:00:00,BE_stop,True,True,0.7,2025-02-21 13:30:00
34,2025-02-21 13:45:00,OK,SHORT,99294.7,99511.09107142857,98861.91785714285,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,99294.7,2025-02-21 14:00:00,BE_stop,True,True,0.7,2025-02-21 13:45:00
35,2025-02-21 20:00:00,OK,LONG,95262.1,95056.03571428571,95674.2285714286,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95262.1,2025-02-21 20:00:00,BE_stop,True,True,0.7,2025-02-21 20:00:00
36,2025-02-21 20:15:00,OK,LONG,95244.0,94960.07142857143,95811.85714285713,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95244.0,2025-02-21 20:30:00,BE_stop,True,True,0.7,2025-02-21 20:15:00
37,2025-02-21 20:30:00,OK,LONG,95386.0,94961.58928571429,96234.82142857142,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,94961.58928571429,2025-02-21 20:45:00,SL,False,False,-1.0,2025-02-21 20:30:00
38,2025-02-23 10:30:00,OK,LONG,96121.7,95983.21428571428,96398.67142857144,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95983.21428571428,2025-02-23 12:15:00,SL,False,False,-1.0,2025-02-23 10:30:00
39,2025-02-23 11:30:00,OK,LONG,96146.1,95985.19464285714,96467.91071428574,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95985.19464285714,2025-02-23 12:15:00,SL,False,False,-1.0,2025-02-23 11:30:00
40,2025-02-23 11:45:00,OK,LONG,96120.5,95986.06428571428,96389.37142857144,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95986.06428571428,2025-02-23 12:15:00,SL,False,False,-1.0,2025-02-23 11:45:00
41,2025-02-23 13:00:00,OK,LONG,95841.8,95606.05714285714,96313.28571428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95606.05714285714,2025-02-23 14:45:00,SL,False,False,-1.0,2025-02-23 13:00:00
42,2025-02-23 13:15:00,OK,LONG,95735.2,95603.4625,95998.675,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95735.2,2025-02-23 13:15:00,BE_stop,True,True,0.7,2025-02-23 13:15:00
43,2025-02-23 13:30:00,OK,LONG,95860.1,95601.89642857143,96376.50714285715,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95601.89642857143,2025-02-23 14:45:00,SL,False,False,-1.0,2025-02-23 13:30:00
44,2025-02-23 16:00:00,OK,LONG,95560.3,95311.40535714285,96058.0892857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95311.40535714285,2025-02-23 17:00:00,SL,False,False,-1.0,2025-02-23 16:00:00
45,2025-02-23 16:15:00,OK,LONG,95558.9,95313.57142857142,96049.55714285714,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95313.57142857142,2025-02-23 17:00:00,SL,False,False,-1.0,2025-02-23 16:15:00
46,2025-02-23 16:30:00,OK,LONG,95562.2,95316.4125,96053.77499999998,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,95316.4125,2025-02-23 17:00:00,SL,False,False,-1.0,2025-02-23 16:30:00
47,2025-02-23 16:45:00,OK,LONG,95443.8,95317.26785714286,95696.8642857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95443.8,2025-02-23 16:45:00,BE_stop,True,True,0.7,2025-02-23 16:45:00
48,2025-02-23 17:00:00,OK,LONG,95363.2,95243.06071428572,95603.47857142855,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,95363.2,2025-02-23 17:00:00,BE_stop,True,True,0.7,2025-02-23 17:00:00
49,2025-02-24 04:30:00,OK,LONG,95269.2,95016.83035714286,95773.93928571428,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,95773.93928571428,2025-02-24 05:45:00,TP,True,True,1.3,2025-02-24 04:30:00
50,2025-02-24 04:45:00,OK,LONG,95313.2,95017.63214285714,95904.33571428571,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,95904.33571428571,2025-02-24 06:45:00,TP,True,True,1.3,2025-02-24 04:45:00
51,2025-02-24 22:30:00,OK,LONG,93054.3,92670.6,93821.7,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,93054.3,2025-02-24 22:30:00,BE_stop,True,True,0.7,2025-02-24 22:30:00
52,2025-02-24 23:00:00,OK,LONG,92444.0,92065.125,93201.75,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,92065.125,2025-02-24 23:15:00,SL,False,False,-1.0,2025-02-24 23:00:00
53,2025-02-24 23:30:00,OK,LONG,91986.2,91407.89107142857,93142.81785714284,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,91407.89107142857,2025-02-24 23:45:00,SL,False,False,-1.0,2025-02-24 23:30:00
54,2025-02-25 00:15:00,OK,LONG,91600.0,90650.20714285715,93499.5857142857,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,90650.20714285715,2025-02-25 07:00:00,SL,False,False,-1.0,2025-02-25 00:15:00
55,2025-02-25 00:30:00,OK,LONG,91573.3,90650.25535714286,93419.3892857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,91573.3,2025-02-25 06:15:00,BE_stop,True,True,0.7,2025-02-25 00:30:00
56,2025-02-25 00:45:00,OK,LONG,91811.1,90641.95714285715,94149.38571428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,90641.95714285715,2025-02-25 07:00:00,SL,False,False,-1.0,2025-02-25 00:45:00
57,2025-02-25 01:00:00,OK,LONG,91672.5,90630.79464285714,93755.91071428571,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,90630.79464285714,2025-02-25 07:00:00,SL,False,False,-1.0,2025-02-25 01:00:00
58,2025-02-25 07:30:00,OK,LONG,89025.4,87947.2482142857,91181.70357142857,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,87947.2482142857,2025-02-25 10:00:00,SL,False,False,-1.0,2025-02-25 07:30:00
59,2025-02-25 07:45:00,OK,LONG,89227.5,87940.10357142857,91802.29285714286,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,87940.10357142857,2025-02-25 10:00:00,SL,False,False,-1.0,2025-02-25 07:45:00
60,2025-02-25 08:15:00,OK,LONG,89610.9,87927.29642857143,92978.10714285713,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,87927.29642857143,2025-02-25 10:00:00,SL,False,False,-1.0,2025-02-25 08:15:00
61,2025-02-25 08:30:00,OK,LONG,89652.0,87925.9232142857,93104.15357142859,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,87925.9232142857,2025-02-25 10:00:00,SL,False,False,-1.0,2025-02-25 08:30:00
62,2025-02-25 08:45:00,OK,LONG,89375.6,87922.4,92282.00000000003,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,87922.4,2025-02-25 10:00:00,SL,False,False,-1.0,2025-02-25 08:45:00
63,2025-02-25 10:15:00,OK,LONG,87753.3,86606.82321428572,90046.25357142858,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87753.3,2025-02-25 14:45:00,BE_stop,True,True,0.7,2025-02-25 10:15:00
64,2025-02-25 10:30:00,OK,LONG,87982.4,86619.72321428571,90707.75357142856,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87982.4,2025-02-25 14:30:00,BE_stop,True,True,0.7,2025-02-25 10:30:00
65,2025-02-25 10:45:00,OK,LONG,88176.2,86643.1125,91242.37499999999,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,86643.1125,2025-02-25 15:00:00,SL,False,False,-1.0,2025-02-25 10:45:00
66,2025-02-25 11:00:00,OK,LONG,88140.7,86656.325,91109.45,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,86656.325,2025-02-25 15:00:00,SL,False,False,-1.0,2025-02-25 11:00:00
67,2025-02-25 11:15:00,OK,LONG,87730.0,86657.9375,89874.125,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87730.0,2025-02-25 11:30:00,BE_stop,True,True,0.7,2025-02-25 11:15:00
68,2025-02-25 15:00:00,OK,LONG,86841.2,86345.95714285714,87831.68571428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,86841.2,2025-02-25 15:00:00,BE_stop,True,True,0.7,2025-02-25 15:00:00
69,2025-02-25 15:15:00,OK,LONG,86614.9,86074.67499999999,87695.35,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,86614.9,2025-02-25 15:15:00,BE_stop,True,True,0.7,2025-02-25 15:15:00
70,2025-02-25 15:30:00,OK,LONG,87001.9,85880.83214285714,89244.03571428571,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,89244.03571428571,2025-02-25 22:00:00,TP,True,True,1.3,2025-02-25 15:30:00
71,2025-02-25 15:45:00,OK,LONG,87250.1,85872.56607142858,90005.16785714286,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87250.1,2025-02-26 13:45:00,BE_stop,True,True,0.7,2025-02-25 15:45:00
72,2025-02-25 16:00:00,OK,LONG,87143.6,85868.87678571428,89693.04642857146,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87143.6,2025-02-26 13:45:00,BE_stop,True,True,0.7,2025-02-25 16:00:00
73,2025-02-25 16:15:00,OK,LONG,86403.7,85862.51428571428,87486.07142857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,86403.7,2025-02-25 16:15:00,BE_stop,True,True,0.7,2025-02-25 16:15:00
74,2025-02-26 20:15:00,OK,LONG,83367.6,81786.28392857143,86530.23214285716,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,WIN,86530.23214285716,2025-02-27 06:30:00,TP,True,True,1.3,2025-02-26 20:15:00
75,2025-02-28 02:45:00,OK,LONG,80749.3,79166.52321428571,83914.85357142858,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,79166.52321428571,2025-02-28 05:45:00,SL,False,False,-1.0,2025-02-28 02:45:00
76,2025-02-28 03:15:00,OK,LONG,80860.0,79149.0625,84281.875,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,79149.0625,2025-02-28 05:45:00,SL,False,False,-1.0,2025-02-28 03:15:00
77,2025-02-28 03:30:00,OK,LONG,80892.4,79143.9982142857,84389.20357142857,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,79143.9982142857,2025-02-28 05:45:00,SL,False,False,-1.0,2025-02-28 03:30:00
78,2025-02-28 03:45:00,OK,LONG,80399.9,79135.78214285713,82928.13571428572,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,79135.78214285713,2025-02-28 05:45:00,SL,False,False,-1.0,2025-02-28 03:45:00
79,2025-03-02 16:45:00,OK,SHORT,91199.2,92249.275,89099.05,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,92249.275,2025-03-02 17:15:00,SL,False,False,-1.0,2025-03-02 16:45:00
80,2025-03-02 17:00:00,OK,SHORT,91622.8,92269.04464285713,90330.31071428575,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,91622.8,2025-03-02 17:00:00,BE_stop,True,True,0.7,2025-03-02 17:00:00
81,2025-03-02 17:45:00,OK,SHORT,94103.9,95412.11428571428,91487.47142857141,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,94103.9,2025-03-02 20:15:00,BE_stop,True,True,0.7,2025-03-02 17:45:00
82,2025-03-02 18:00:00,OK,SHORT,93435.4,95422.51428571428,89461.17142857143,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,93435.4,2025-03-03 13:30:00,BE_stop,True,True,0.7,2025-03-02 18:00:00
83,2025-03-02 18:15:00,OK,SHORT,93516.0,95434.32857142857,89679.34285714285,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,BE,93516.0,2025-03-03 13:30:00,BE_stop,True,True,0.7,2025-03-02 18:15:00
84,2025-03-03 18:45:00,OK,LONG,87120.2,86428.00892857143,88504.58214285712,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87120.2,2025-03-03 18:45:00,BE_stop,True,True,0.7,2025-03-03 18:45:00
85,2025-03-03 19:00:00,OK,LONG,87050.3,86428.3625,88294.175,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,87050.3,2025-03-03 19:00:00,BE_stop,True,True,0.7,2025-03-03 19:00:00
86,2025-03-03 19:15:00,OK,LONG,87019.4,86243.86428571428,88570.47142857141,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,86243.86428571428,2025-03-03 19:45:00,SL,False,False,-1.0,2025-03-03 19:15:00
87,2025-03-03 19:30:00,OK,LONG,86877.6,86241.8142857143,88149.17142857143,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,86241.8142857143,2025-03-03 19:45:00,SL,False,False,-1.0,2025-03-03 19:30:00
88,2025-03-03 20:00:00,OK,LONG,85689.5,84983.63392857143,87101.23214285713,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,85689.5,2025-03-03 21:45:00,BE_stop,True,True,0.7,2025-03-03 20:00:00
89,2025-03-03 20:15:00,OK,LONG,85764.1,84978.08928571429,87336.12142857144,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,85764.1,2025-03-04 01:00:00,BE_stop,True,True,0.7,2025-03-03 20:15:00
90,2025-03-03 20:30:00,OK,LONG,85360.5,84863.76785714286,86353.96428571429,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,85360.5,2025-03-03 20:30:00,BE_stop,True,True,0.7,2025-03-03 20:30:00
91,2025-03-03 20:45:00,OK,LONG,86033.2,84861.23928571428,88377.12142857142,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,84861.23928571428,2025-03-04 01:30:00,SL,False,False,-1.0,2025-03-03 20:45:00
92,2025-03-04 02:00:00,OK,LONG,83724.9,82166.9357142857,86840.82857142857,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,82166.9357142857,2025-03-04 14:30:00,SL,False,False,-1.0,2025-03-04 02:00:00
93,2025-03-04 02:15:00,OK,LONG,83165.0,82163.65178571428,85167.69642857145,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,BE,83165.0,2025-03-04 07:45:00,BE_stop,True,True,0.7,2025-03-04 02:15:00
94,2025-03-04 02:30:00,OK,LONG,83414.3,82160.90892857143,85921.08214285715,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,82160.90892857143,2025-03-04 14:30:00,SL_before_partial,False,False,-1.0,2025-03-04 02:30:00
95,2025-03-04 02:45:00,OK,LONG,83867.7,82155.3107142857,87292.47857142858,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,82155.3107142857,2025-03-04 14:30:00,SL,False,False,-1.0,2025-03-04 02:45:00
96,2025-03-04 03:00:00,OK,LONG,83777.2,82150.15178571429,87031.29642857141,2.0,TDP_REENTRY,TDP_BOT,model=TDP_REENTRY TDP_BOT reentry,LOSS,82150.15178571429,2025-03-04 14:30:00,SL,False,False,-1.0,2025-03-04 03:00:00
97,2025-03-04 19:15:00,OK,SHORT,87727.7,88743.05357142858,85696.99285714283,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,88743.05357142858,2025-03-04 20:15:00,SL,False,False,-1.0,2025-03-04 19:15:00
98,2025-03-04 19:30:00,OK,SHORT,87983.3,88736.65714285715,86476.58571428571,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,88736.65714285715,2025-03-04 20:15:00,SL,False,False,-1.0,2025-03-04 19:30:00
99,2025-03-04 19:45:00,OK,SHORT,88183.9,88729.8,87092.09999999998,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,88729.8,2025-03-04 20:15:00,SL,False,False,-1.0,2025-03-04 19:45:00
100,2025-03-04 20:00:00,OK,SHORT,88242.9,88722.43035714286,87283.83928571426,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,88722.43035714286,2025-03-04 20:15:00,SL,False,False,-1.0,2025-03-04 20:00:00
101,2025-03-04 20:15:00,OK,SHORT,88388.6,89030.85178571429,87104.09642857144,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,WIN,87104.09642857144,2025-03-04 20:45:00,TP,True,True,1.3,2025-03-04 20:15:00
102,2025-03-06 04:45:00,OK,SHORT,92252.0,92549.63571428572,91656.72857142857,2.0,TDP_REENTRY,TDP_TOP,model=TDP_REENTRY TDP_TOP reentry,LOSS,92549.63571428572,2025-03-06 05:30:00,SL,False,False,-1.0,2025-03-06 04:45:00
