timestamp,open,high,low,close,ctx_label,ctx_sub_label,sub_label,ctx_tts_dir,ctx_tdp_dir,htf_trend,impulse_atr,range_width_atr,dev_count,pos_in_range,atr,range_hi,range_lo,dev_up,dev_dn,regime,trend_dir,trend_strength,atr_pct,timestamp_htf
2025-02-12 19:45:00,96886.1,97250.0,96870.0,97170.3,NONE,,,,,DOWN,2.6580574511558366,6.868658271123543,3.0,0.862621808481682,534.864285714284,97675.0,94001.2,False,False,TREND_DOWN,DOWN,0.0021462745899822,0.0133021245027691,2025-02-12 16:00:00
2025-02-12 23:45:00,97693.5,97860.7,97585.6,97828.1,NONE,,,,,DOWN,7.304730606945804,11.609582927620913,3.0,0.9361530370116687,352.11428571428615,98089.1,94001.2,False,False,VOLATILE,DOWN,0.0013445797469866,0.0130319699262569,2025-02-12 20:00:00
2025-02-13 03:45:00,97505.2,97567.6,97450.0,97462.7,NONE,,,,,DOWN,7.420877904832205,21.11051272593155,3.0,0.8467672888280028,193.64285714285612,98089.1,94001.2,False,False,VOLATILE,DOWN,0.0008676965385689,0.0130325315662885,2025-02-13 00:00:00
2025-02-13 07:45:00,96045.0,96132.3,95944.0,96023.0,NONE,,,,,DOWN,0.0773308233429208,14.175814921232526,3.0,0.4945815699992658,288.3714285714294,98089.1,94001.2,False,False,VOLATILE,DOWN,0.0012921680176007,0.0142281387941282,2025-02-13 04:00:00
2025-02-13 11:45:00,96028.5,96075.0,95310.1,95890.0,NONE,,,,,DOWN,0.4911298385945022,12.114669332952559,1.0,0.2740087814862495,250.0357142857122,98089.1,95060.0,False,False,TREND_DOWN,DOWN,0.0017250030526546,0.0144165934180534,2025-02-13 08:00:00
2025-02-13 15:45:00,96377.1,96383.3,95701.1,95941.2,NONE,,,,,DOWN,2.928321023790893,6.764133283414452,0.0,0.24345743369377468,419.72857142857225,98089.1,95250.0,False,False,TREND_DOWN,DOWN,0.0020622437734108,0.0145843793609299,2025-02-13 12:00:00
2025-02-13 19:45:00,95675.6,95725.5,95531.3,95594.3,NONE,,,,,DOWN,5.790368271954735,7.493676979762686,0.0,0.15157909301601508,385.7785714285679,98047.0,95156.1,False,False,TREND_DOWN,DOWN,0.0025603197169856,0.0151747690873977,2025-02-13 16:00:00
2025-02-13 23:45:00,96535.2,96596.9,96461.3,96570.7,NONE,,,,,DOWN,4.161279573475569,11.047917360879854,0.0,0.5973313064774906,214.35714285713973,97567.6,95156.1,False,False,TREND_DOWN,DOWN,0.0023806908135103,0.0148022566442439,2025-02-13 20:00:00
2025-02-14 03:45:00,96708.0,97173.8,96708.0,97109.0,NONE,,,,,DOWN,4.473738414006198,8.311843460350179,1.0,0.9678842246121807,242.74999999999895,96995.8,95156.1,True,False,TREND_DOWN,DOWN,0.0019152009680898,0.0137314034450242,2025-02-14 00:00:00
2025-02-14 07:45:00,96998.4,97000.0,96907.8,96907.8,NONE,,,,,DOWN,6.898334624322279,13.966789310611968,1.0,0.8500509535594699,147.54285714285652,97216.8,95156.1,False,False,TREND_DOWN,DOWN,0.001634337163117,0.0131151170788846,2025-02-14 04:00:00
2025-02-14 11:45:00,96765.0,96887.2,96763.2,96843.9,NONE,,,,,DOWN,5.701949106659519,13.016513264753842,1.0,0.819042073081958,158.31428571428322,97216.8,95156.1,False,False,VOLATILE,DOWN,0.001418502999012,0.012555403961574,2025-02-14 08:00:00
2025-02-14 15:45:00,96693.3,97077.4,96568.0,96886.3,NONE,,,,,DOWN,3.3742491512144124,5.266910420475306,2.0,0.6610303961918024,382.90000000000043,97569.9,95531.3,False,False,VOLATILE,DOWN,0.0011995943540666,0.0128888191622551,2025-02-14 12:00:00
2025-02-14 19:45:00,98208.0,98226.7,97640.2,97911.2,NONE,,,,,DOWN,2.7625748899651055,5.401498535321553,4.0,0.6528805799313228,485.2357142857155,98821.0,96200.0,False,False,VOLATILE,DOWN,0.0004084139367562,0.0140811265718324,2025-02-14 16:00:00
2025-02-14 23:45:00,97369.4,97471.4,97350.1,97450.1,NONE,,,,,UP,1.0368231360458822,7.966911285770187,3.0,0.47695536054941085,328.98571428571137,98821.0,96200.0,False,False,VOLATILE,UP,6.152819219578061e-06,0.0134331020989936,2025-02-14 20:00:00
2025-02-15 03:45:00,97652.9,97683.4,97622.7,97625.6,NONE,,,,,UP,4.532792061344148,16.551195308975988,3.0,0.5439145364364768,158.35714285714388,98821.0,96200.0,False,False,VOLATILE,UP,0.0004682334449909,0.0120496790069115,2025-02-15 00:00:00
2025-02-15 07:45:00,97422.9,97442.2,97303.5,97303.5,NONE,,,,,UP,3.753149790014059,21.403406439570766,3.0,0.42102251049217854,122.45714285714244,98821.0,96200.0,False,False,RANGE,UP,0.0006855972889822,0.0114728658270257,2025-02-15 04:00:00
2025-02-15 11:45:00,97569.9,97624.9,97529.1,97581.6,NONE,,,,,UP,5.873174852178362,20.13925425365105,2.0,0.4801610603137339,118.38571428570971,98821.0,96436.8,False,False,RANGE,UP,0.0010278178771157,0.0112340411951198,2025-02-15 08:00:00
2025-02-15 15:45:00,97666.0,97675.2,97555.0,97599.3,NONE,,,,,UP,1.7964372403011164,9.352532192372596,0.0,0.5913905653405599,173.62142857142837,98262.8,96639.0,False,False,RANGE,UP,0.0013330834269349,0.0103482885049965,2025-02-15 12:00:00
2025-02-15 19:45:00,97516.9,97573.5,97475.0,97486.8,NONE,,,,,UP,0.31669132149899554,6.534023668639169,0.0,0.410723718964608,115.88571428571179,97933.0,97175.8,False,False,TREND_UP,UP,0.0015308172367856,0.0099291098164791,2025-02-15 16:00:00
2025-02-15 23:45:00,97513.8,97539.9,97477.0,97533.9,NONE,,,,,UP,0.6933088513259034,4.84408921531568,0.0,0.4304666770719363,132.26428571428445,97898.8,97258.1,False,False,TREND_UP,UP,0.0017218837484397,0.0093095836422002,2025-02-15 20:00:00
2025-02-16 03:45:00,97454.2,97490.8,97454.2,97490.7,NONE,,,,,UP,1.9284768211920025,6.600294334069068,0.0,0.36304042453565216,97.0714285714296,97898.8,97258.1,False,False,TREND_UP,UP,0.0018581953474146,0.0087181209519032,2025-02-16 00:00:00
2025-02-16 07:45:00,97334.5,97334.5,97164.0,97200.9,NONE,,,,,UP,4.45263157894745,8.594152046783556,1.0,0.05021774632552264,85.50000000000104,97898.8,97268.9,False,True,TREND_UP,UP,0.0018079276450663,0.0081568909635316,2025-02-16 04:00:00
2025-02-16 11:45:00,97194.1,97290.7,97194.1,97288.2,NONE,,,,,UP,2.941446613088465,6.505031404065657,1.0,0.4014534883720888,105.7642857142855,97700.0,97012.0,False,False,TREND_UP,UP,0.0018013607453396,0.0077727823107015,2025-02-16 08:00:00
2025-02-16 15:45:00,96949.1,96984.5,96850.1,96850.1,NONE,,,,,UP,3.8130641228557858,6.372075116567574,5.0,0.20122180451128366,166.97857142857123,97700.0,96636.0,False,False,TREND_UP,UP,0.0015450167516375,0.0077696652573704,2025-02-16 12:00:00
2025-02-16 19:45:00,97025.9,97069.0,96968.3,97021.5,NONE,,,,,UP,3.1779559650909976,7.3104150976830455,6.0,0.4424365826758304,161.2357142857145,97678.7,96500.0,False,False,RANGE,UP,0.0014059852852125,0.0079072311659933,2025-02-16 16:00:00
2025-02-16 23:45:00,96129.6,96151.1,96013.0,96060.1,TDP,TDP_BOT,TDP_BOT,,LONG,UP,6.055449735449725,6.857989417989436,8.0,0.0370941859029786,236.24999999999895,97620.2,96000.0,False,False,RANGE,UP,0.0007343925102887,0.0078951317233392,2025-02-16 20:00:00
2025-02-17 03:45:00,96116.5,96234.5,96105.3,96165.4,TDP,TDP_BOT,TDP_BOT,,LONG,UP,5.73434595150507,7.541315612515246,7.0,0.13606990747539283,180.57857142857185,97341.9,95980.1,False,False,RANGE,UP,0.0001968100748642,0.0065611658960202,2025-02-17 00:00:00
2025-02-17 07:45:00,95934.4,96064.9,95859.9,96023.0,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,5.926986782666876,7.298644805086163,8.0,0.18786906290115346,213.46428571428572,97290.7,95730.3,False,False,RANGE,DOWN,0.0003540173661668,0.005882742378686,2025-02-17 04:00:00
2025-02-17 11:45:00,96003.5,96041.2,95968.3,96019.8,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,4.959341268825492,9.060369469687261,4.0,0.1908497593776789,167.42142857142815,97247.2,95730.3,False,False,RANGE,DOWN,0.0008336674877503,0.0056683249555969,2025-02-17 08:00:00
2025-02-17 15:45:00,96069.6,96119.0,95514.7,95613.5,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,4.935526678184256,6.0730113422970335,4.0,0.05702741702741871,285.27857142857,97247.2,95730.3,False,True,RANGE,DOWN,0.0014908571102339,0.0064618041833602,2025-02-17 12:00:00
2025-02-17 19:45:00,95410.8,95553.0,95369.6,95500.1,NONE,,,,,DOWN,2.1400884424305238,6.987006605885237,2.0,0.1860197998140378,261.6714285714292,96988.3,95160.0,False,False,TREND_DOWN,DOWN,0.002122453254789,0.0066922891778572,2025-02-17 16:00:00
2025-02-17 23:45:00,95717.7,95777.4,95654.6,95735.0,NONE,,,,,DOWN,2.1080324657150613,8.954729918835746,2.0,0.31449980856533344,204.17142857142815,96988.3,95160.0,False,False,TREND_DOWN,DOWN,0.0025180309911971,0.0069688649471383,2025-02-17 20:00:00
2025-02-18 03:45:00,96208.7,96235.0,96109.6,96150.7,NONE,,,,,DOWN,0.6778131634819327,9.704352441613528,1.0,0.5418694962533477,188.40000000000146,96988.3,95160.0,False,False,TREND_DOWN,DOWN,0.0026024612153838,0.00720996162423,2025-02-18 00:00:00
2025-02-18 07:45:00,95439.0,95517.5,95371.8,95410.1,NONE,,,,,DOWN,2.700689742453959,8.09852559640578,1.0,0.136793742821203,225.75714285714224,96988.3,95160.0,False,False,TREND_DOWN,DOWN,0.0031312289261118,0.0077958203586412,2025-02-18 04:00:00
2025-02-18 11:45:00,95585.9,95640.0,95530.0,95594.4,NONE,,,,,DOWN,0.09247475446122641,6.691105270438531,1.0,0.4387843704775645,206.54285714285652,96370.0,94988.0,False,False,TREND_DOWN,DOWN,0.003446747429279,0.0081305569603001,2025-02-18 08:00:00
2025-02-18 15:45:00,95491.8,95629.9,95153.0,95518.1,NONE,,,,,DOWN,0.04926397278751991,4.770121009520453,2.0,0.30414825864938183,365.3785714285706,96730.9,94988.0,False,False,TREND_DOWN,DOWN,0.0037611134142054,0.0089758605212744,2025-02-18 12:00:00
2025-02-18 19:45:00,93967.8,94370.5,93900.2,94066.0,NONE,,,,,DOWN,3.9202066975370724,8.016106301590458,6.0,0.2191455696202522,425.74285714285776,96730.9,93318.1,False,False,TREND_DOWN,DOWN,0.0049447902996116,0.010606610556114,2025-02-18 16:00:00
2025-02-18 23:45:00,95354.2,95650.0,95311.0,95618.8,NONE,,,,,DOWN,1.3384980407664246,8.588129561059764,6.0,0.6741385372714501,397.38571428571385,96730.9,93318.1,False,False,TREND_DOWN,DOWN,0.004899133480745,0.0114169867372166,2025-02-18 20:00:00
2025-02-19 03:45:00,95677.2,95774.3,95641.7,95678.0,NONE,,,,,DOWN,1.3450242065626319,17.134373318988555,6.0,0.6914849976558843,199.17857142857247,96730.9,93318.1,False,False,TREND_DOWN,DOWN,0.0048732494270086,0.0116304539332821,2025-02-19 00:00:00
2025-02-19 07:45:00,95693.9,95817.5,95652.5,95660.0,NONE,,,,,DOWN,0.37811354934335184,19.671126847543782,5.0,0.6862107360525088,173.49285714285983,96730.9,93318.1,False,False,TREND_DOWN,DOWN,0.0048466345717586,0.0112979749708789,2025-02-19 04:00:00
2025-02-19 11:45:00,96246.1,96419.6,96225.3,96407.9,NONE,,,,,DOWN,4.830806220188382,17.045177802768713,4.0,0.9841381067651921,184.19285714285797,96457.7,93318.1,False,False,TREND_DOWN,DOWN,0.0043327248844684,0.0114101497017212,2025-02-19 08:00:00
2025-02-19 15:45:00,96243.3,96253.2,95868.1,95904.4,NONE,,,,,DOWN,5.458663838812301,8.89051961823968,1.0,0.7421347939349386,336.78571428571325,96676.5,93682.3,False,False,TREND_DOWN,DOWN,0.0042171015999214,0.0118259135436657,2025-02-19 12:00:00
2025-02-19 19:45:00,96006.6,96190.6,95916.5,96168.6,NONE,,,,,DOWN,1.670689355790951,5.068284424379234,1.0,0.695485340847775,329.08571428571304,96676.5,95008.6,False,False,TREND_DOWN,DOWN,0.0039159490945437,0.0122556337812668,2025-02-19 16:00:00
2025-02-19 23:45:00,96657.2,96657.3,96524.4,96616.4,NONE,,,,,DOWN,4.485965990575664,8.980536775250982,2.0,0.850580219312248,209.1857142857147,96897.1,95018.5,False,False,TREND_DOWN,DOWN,0.0033730392709867,0.0117621261578187,2025-02-19 20:00:00
2025-02-20 03:45:00,97046.6,97087.4,97000.0,97027.3,TDP,TDP_TOP,TDP_TOP,,SHORT,DOWN,6.709498773221219,10.059095688748707,4.0,0.8084784623640214,203.78571428571325,97419.9,95370.0,False,False,TREND_DOWN,DOWN,0.0026547294825509,0.0119319879191585,2025-02-20 00:00:00
2025-02-20 07:45:00,96984.7,96988.6,96838.5,96838.5,NONE,,,,,DOWN,3.1901360004233714,15.186855056358016,4.0,0.7163764086052998,134.97857142857225,97419.9,95370.0,False,False,TREND_DOWN,DOWN,0.0021460053122269,0.0117057929291699,2025-02-20 04:00:00
2025-02-20 11:45:00,97156.3,97216.1,97115.1,97163.9,NONE,,,,,DOWN,12.016491754122985,19.557448548453067,3.0,0.8751158593102099,104.8142857142853,97419.9,95370.0,False,False,RANGE,DOWN,0.0014979849122211,0.0115094921350124,2025-02-20 08:00:00
2025-02-20 15:45:00,97171.4,97176.0,96800.0,96861.0,NONE,,,,,DOWN,2.337158838846547,6.702960748384632,5.0,0.4264276362171425,296.25714285714224,98000.0,95916.5,False,False,RANGE,DOWN,0.001113441849354,0.0116812457321021,2025-02-20 12:00:00
2025-02-20 19:45:00,98317.1,98408.1,98277.8,98368.7,TDP,TDP_TOP,TDP_TOP,,SHORT,UP,6.672523527171871,8.008322907033714,5.0,0.9425134325519431,262.6142857142851,98489.6,96386.5,False,False,VOLATILE,UP,9.953803639936372e-05,0.0120957464838191,2025-02-20 16:00:00
2025-02-20 23:45:00,98351.7,98380.0,98232.2,98246.7,NONE,,,,,UP,5.770941788925676,9.137718883104613,4.0,0.7751709136109358,211.29999999999978,98680.8,96750.0,False,False,RANGE,UP,0.0010705987758551,0.0114919890439068,2025-02-20 20:00:00
2025-02-21 03:45:00,98109.0,98141.0,98053.0,98113.5,NONE,,,,,UP,8.462121930406715,12.761543566891024,4.0,0.7049615144580809,150.6714285714292,98680.8,96758.0,False,False,TREND_UP,UP,0.0018371547416482,0.0101439367962323,2025-02-21 00:00:00
2025-02-21 07:45:00,98229.4,98257.0,98122.1,98134.9,NONE,,,,,UP,8.385146804836015,16.60449050086376,4.0,0.7160911171208613,115.79999999999875,98680.8,96758.0,False,False,TREND_UP,UP,0.002507054882195,0.0090643448093244,2025-02-21 04:00:00
2025-02-21 11:45:00,98665.4,98680.3,98579.8,98586.3,NONE,,,,,UP,8.350919651500515,10.08034849951602,3.0,0.8456256602324023,206.5999999999996,98907.8,96800.0,False,False,TREND_UP,UP,0.0033227784840678,0.0089730665272094,2025-02-21 08:00:00
2025-02-21 15:45:00,97535.0,98274.9,97364.0,98074.8,NONE,,,,,UP,0.5180093414409885,4.1299744432274474,5.0,0.41131785592352516,567.3642857142861,99454.2,97111.0,False,False,TREND_UP,UP,0.0037582756384363,0.0101445165177133,2025-02-21 12:00:00
2025-02-21 19:45:00,95417.7,95746.5,95191.1,95260.0,TDP,TDP_BOT,TDP_BOT,,LONG,UP,5.728467113284828,8.176592275971649,6.0,0.016161947878303187,521.3785714285716,99454.2,95339.5,False,False,TREND_UP,UP,0.0025737383593736,0.0124232176599382,2025-02-21 16:00:00
2025-02-21 23:45:00,96188.5,96244.3,96149.8,96198.4,NONE,,,,,UP,5.726239801802574,13.819999145700704,6.0,0.2955863262656852,334.442857142858,99454.2,94832.2,False,False,TREND_UP,UP,0.0019703580648784,0.0124769672438864,2025-02-21 20:00:00
2025-02-22 03:45:00,96208.1,96310.0,96172.8,96310.0,NONE,,,,,UP,9.523820174457565,24.121374785655654,6.0,0.31973171787105215,191.61428571428613,99454.2,94832.2,False,False,TREND_UP,UP,0.0015235408579204,0.0121570968746755,2025-02-22 00:00:00
2025-02-22 07:45:00,96495.8,96495.9,96317.0,96331.1,NONE,,,,,UP,19.27992183683447,39.513922813874174,5.0,0.3242968411942901,116.97142857142795,99454.2,94832.2,False,False,RANGE,UP,0.0011434487956622,0.0117666346293445,2025-02-22 04:00:00
2025-02-22 11:45:00,96600.0,96623.4,96575.8,96594.7,NONE,,,,,UP,13.791281198003116,36.03846921796933,2.0,0.455697184373142,107.32142857143064,98699.9,94832.2,False,False,RANGE,UP,0.00095973473541,0.0113184263732896,2025-02-22 08:00:00
2025-02-22 15:45:00,96577.7,96729.6,96560.3,96613.2,NONE,,,,,UP,8.739182581419037,14.361656979426337,0.0,0.8008813742242997,154.84285714285528,97056.0,94832.2,False,False,RANGE,UP,0.0008097380724822,0.0112942271715607,2025-02-22 12:00:00
2025-02-22 19:45:00,96583.9,96623.1,96573.1,96620.0,NONE,,,,,UP,3.0385585585585773,8.945585585585496,0.0,0.648727038349983,138.75000000000105,97056.0,95814.8,False,False,RANGE,UP,0.0006803795167407,0.0112439749238548,2025-02-22 16:00:00
2025-02-22 23:45:00,96599.7,96599.7,96546.7,96554.4,NONE,,,,,UP,2.983606557377008,11.02738053714699,0.0,0.444702756559278,81.91428571428489,97056.0,96152.7,False,False,RANGE,UP,0.0005277610094439,0.0105082878519407,2025-02-22 20:00:00
2025-02-23 03:45:00,96482.3,96529.0,96415.4,96420.7,NONE,,,,,UP,0.9593881453153835,9.672045889101263,0.0,0.2966899147570011,93.39285714285818,97056.0,96152.7,False,False,RANGE,UP,0.0003155818157519,0.0095010718652737,2025-02-23 00:00:00
2025-02-23 07:45:00,96533.1,96541.6,96460.9,96500.0,NONE,,,,,UP,1.0344074276351307,10.207536865100945,3.0,0.40502942750133764,91.55000000000084,97056.0,96121.5,False,False,RANGE,UP,0.0001752544665519,0.0092662472242783,2025-02-23 04:00:00
2025-02-23 11:45:00,96146.1,96146.2,96080.0,96120.5,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,5.278389960208099,8.872666054484341,4.0,0.13414634146341978,93.34285714285735,96837.6,96009.4,False,False,RANGE,DOWN,0.0001681358741745,0.0093539582384313,2025-02-23 08:00:00
2025-02-23 15:45:00,95600.1,95600.1,95358.5,95446.1,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,6.304753136149024,7.221544481528288,9.0,0.06514948683623788,186.19285714286005,96703.1,95525.0,False,True,RANGE,DOWN,0.0008657504336019,0.0096587797421042,2025-02-23 12:00:00
2025-02-23 19:45:00,95803.9,95804.0,95743.7,95770.8,NONE,,,,,DOWN,5.245983167559209,9.258798775822443,9.0,0.37368040491684956,149.3714285714294,96637.0,95254.0,False,False,RANGE,DOWN,0.0012729930292119,0.0094672459067452,2025-02-23 16:00:00
2025-02-23 23:45:00,95985.7,96340.4,95985.7,96262.6,NONE,,,,,DOWN,0.912892848304828,7.434793367978283,9.0,0.7833178005591809,173.18571428571366,96541.6,95254.0,False,False,RANGE,DOWN,0.0013302822129122,0.008268231156975,2025-02-23 20:00:00
2025-02-24 03:45:00,95767.3,95799.0,95444.7,95446.6,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,3.6082403601487396,4.392297905656697,6.0,0.15019886142088854,291.94285714285695,96541.6,95254.0,False,False,TREND_DOWN,DOWN,0.0018715237430847,0.0066629627755954,2025-02-24 00:00:00
2025-02-24 07:45:00,95756.5,95887.7,95718.3,95860.1,NONE,,,,,DOWN,1.4665111227321888,8.153666680075709,6.0,0.5329465395772927,177.56428571428427,96536.3,95088.5,False,False,TREND_DOWN,DOWN,0.0020734519442521,0.0062346809867415,2025-02-24 04:00:00
2025-02-24 11:45:00,95784.3,95877.4,95733.0,95837.1,NONE,,,,,DOWN,1.5557323935656329,5.760586596942015,1.0,0.5170603674540712,251.32857142856977,96536.3,95088.5,False,False,TREND_DOWN,DOWN,0.0022622424016647,0.0063518497235711,2025-02-24 08:00:00
2025-02-24 15:45:00,94126.4,94403.8,93816.4,94376.8,NONE,,,,,DOWN,3.1558861578266493,6.157600258732232,4.0,0.20603698665392364,441.7142857142857,96536.3,94110.0,False,True,TREND_DOWN,DOWN,0.003321717824189,0.0079148537715685,2025-02-24 12:00:00
2025-02-24 19:45:00,93774.5,94153.9,93631.0,93984.9,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,5.382179688423072,6.8651914864887775,4.0,0.12181186108146967,423.19285714285695,96536.3,93704.0,False,False,TREND_DOWN,DOWN,0.0044509814608027,0.0088296858629114,2025-02-24 16:00:00
2025-02-24 23:45:00,91986.2,92021.1,91258.7,91478.2,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,6.687080233985741,8.308466334464788,8.0,0.044517908570964944,593.4428571428549,96189.3,91549.1,False,False,TREND_DOWN,DOWN,0.0070871800525738,0.0112544378254679,2025-02-24 20:00:00
2025-02-25 03:45:00,92257.1,92520.9,92111.1,92128.0,NONE,,,,,DOWN,7.517466620626153,10.813017955801085,8.0,0.24345218136432972,496.4571428571435,96189.3,90821.1,False,False,TREND_DOWN,DOWN,0.0087859298385725,0.0121104022974247,2025-02-25 00:00:00
2025-02-25 07:45:00,89025.4,89518.6,88862.5,89227.5,TDP,TDP_BOT,TDP_BOT,,LONG,DOWN,10.793197564560131,13.093708447057155,11.0,0.1414621370847054,612.385714285716,96111.6,88093.2,False,False,TREND_DOWN,DOWN,0.0124283197820196,0.0156818245496063,2025-02-25 04:00:00
2025-02-25 11:45:00,88823.2,89350.5,88751.6,89220.0,NONE,,,,,DOWN,7.081362615374032,11.57477611793897,10.0,0.28318899039031914,728.221428571431,95262.0,86833.0,False,False,TREND_DOWN,DOWN,0.0153058894135435,0.017940163960675,2025-02-25 08:00:00
