timestamp,model,side,entry,sl,tp,ctx_from_ts,ctx_sub_label
2025-11-05 16:00:00,TDP_MVP_REENTRY,SHORT,103267.6,103809.99464285714,101640.4160714286,2025-11-05 15:30:00,TDP_TOP
2025-11-05 17:00:00,TDP_MVP_REENTRY,SHORT,103415.9,104022.38892857142,101596.4332142857,2025-11-05 16:30:00,TDP_TOP
2025-11-08 00:30:00,TDP_MVP_REENTRY,SHORT,102849.9,104076.15571428572,99171.13285714282,2025-11-07 19:30:00,TDP_TOP
2025-11-09 14:45:00,TDP_MVP_REENTRY,SHORT,103000.0,104017.9575,99946.12749999999,2025-11-09 14:00:00,TDP_TOP
2025-11-09 15:45:00,TDP_MVP_REENTRY,SHORT,103714.7,104178.20785714286,102324.17642857142,2025-11-09 15:15:00,TDP_TOP
2025-11-09 20:00:00,TDP_MVP_REENTRY,SHORT,104497.5,105082.26321428572,102743.21035714285,2025-11-09 19:00:00,TDP_TOP
2025-11-09 21:00:00,TDP_MVP_REENTRY,SHORT,104344.1,104668.45821428571,103371.02535714289,2025-11-09 20:15:00,TDP_TOP
2025-11-10 01:45:00,TDP_MVP_REENTRY,SHORT,105670.0,106658.91785714286,102703.24642857141,2025-11-10 00:30:00,TDP_TOP
2025-11-10 02:15:00,TDP_MVP_REENTRY,SHORT,105734.8,105955.85642857142,105071.63071428574,2025-11-10 02:00:00,TDP_TOP
2025-11-10 14:00:00,TDP_MVP_REENTRY,SHORT,106208.1,106598.07107142857,105038.18678571432,2025-11-10 13:45:00,TDP_TOP
2025-11-11 16:00:00,TDP_MVP_REENTRY,LONG,103486.0,103128.34142857142,104558.97571428573,2025-11-11 15:45:00,TDP_BOT
2025-11-11 16:30:00,TDP_MVP_REENTRY,LONG,103472.1,103209.87392857143,104258.77821428575,2025-11-11 16:15:00,TDP_BOT
2025-11-11 17:00:00,TDP_MVP_REENTRY,LONG,103524.6,103201.52642857142,104493.82071428576,2025-11-11 16:45:00,TDP_BOT
2025-11-11 17:45:00,TDP_MVP_REENTRY,LONG,103300.0,102783.11571428571,104850.65285714286,2025-11-11 17:15:00,TDP_BOT
2025-11-11 21:45:00,TDP_MVP_REENTRY,LONG,102600.3,102402.66642857142,103193.20071428575,2025-11-11 21:15:00,TDP_BOT
2025-11-12 09:30:00,TDP_MVP_REENTRY,SHORT,104543.5,105073.67571428572,102952.97285714283,2025-11-12 09:15:00,TDP_TOP
2025-11-12 10:15:00,TDP_MVP_REENTRY,SHORT,104699.8,104836.33,104290.21,2025-11-12 10:00:00,TDP_TOP
2025-11-12 11:15:00,TDP_MVP_REENTRY,SHORT,104751.3,105206.26321428572,103386.41035714286,2025-11-12 10:30:00,TDP_TOP
2025-11-12 12:15:00,TDP_MVP_REENTRY,SHORT,104920.0,105333.33678571427,103679.98964285718,2025-11-12 12:00:00,TDP_TOP
2025-11-13 03:30:00,TDP_MVP_REENTRY,LONG,102391.3,100716.41964285714,107415.94107142858,2025-11-12 15:45:00,TDP_BOT
2025-11-14 05:30:00,TDP_MVP_REENTRY,LONG,97250.1,96922.70892857143,98232.27321428573,2025-11-14 04:45:00,TDP_BOT
2025-11-14 06:45:00,TDP_MVP_REENTRY,LONG,97516.3,95829.01892857143,102578.14321428572,2025-11-14 05:45:00,TDP_BOT
2025-11-14 14:30:00,TDP_MVP_REENTRY,LONG,96373.8,94476.90785714285,102064.47642857145,2025-11-14 11:30:00,TDP_BOT
2025-11-14 21:00:00,TDP_MVP_REENTRY,LONG,94843.1,94124.97785714286,96997.46642857144,2025-11-14 20:30:00,TDP_BOT
2025-11-16 17:15:00,TDP_MVP_REENTRY,LONG,94353.6,93920.40964285714,95653.17107142862,2025-11-16 16:15:00,TDP_BOT
2025-11-16 17:45:00,TDP_MVP_REENTRY,LONG,94317.8,93632.10285714286,96374.89142857143,2025-11-16 17:30:00,TDP_BOT
2025-11-16 22:15:00,TDP_MVP_REENTRY,LONG,93636.3,92932.69107142858,95747.12678571428,2025-11-16 21:30:00,TDP_BOT
2025-11-16 22:45:00,TDP_MVP_REENTRY,LONG,94150.2,93465.93107142857,96203.00678571429,2025-11-16 22:30:00,TDP_BOT
2025-11-18 03:30:00,TDP_MVP_REENTRY,LONG,90587.0,89625.94214285714,93470.17357142859,2025-11-18 03:00:00,TDP_BOT
2025-11-18 04:45:00,TDP_MVP_REENTRY,LONG,90045.6,89210.07714285715,92552.16857142858,2025-11-18 04:00:00,TDP_BOT
2025-11-18 05:45:00,TDP_MVP_REENTRY,LONG,90184.0,89650.57678571428,91784.26964285717,2025-11-18 05:00:00,TDP_BOT
2025-11-18 06:45:00,TDP_MVP_REENTRY,LONG,89614.1,89301.30321428571,90552.49035714289,2025-11-18 06:30:00,TDP_BOT
2025-11-18 17:15:00,TDP_MVP_REENTRY,SHORT,92925.5,93830.7825,90209.6525,2025-11-18 15:30:00,TDP_TOP
2025-11-18 17:45:00,TDP_MVP_REENTRY,SHORT,93222.0,93497.92,92394.24,2025-11-18 17:30:00,TDP_TOP
2025-11-19 06:00:00,TDP_MVP_REENTRY,LONG,90621.8,89954.77071428571,92622.88785714288,2025-11-19 05:45:00,TDP_BOT
2025-11-21 10:30:00,TDP_MVP_REENTRY,LONG,82531.9,81563.97321428571,85435.68035714285,2025-11-21 09:30:00,TDP_BOT
2025-11-21 11:00:00,TDP_MVP_REENTRY,LONG,83055.0,82268.72142857143,85413.83571428571,2025-11-21 10:45:00,TDP_BOT
2025-11-21 12:30:00,TDP_MVP_REENTRY,LONG,82970.9,80572.41928571428,90166.34214285715,2025-11-21 12:15:00,TDP_BOT
2025-11-23 02:00:00,TDP_MVP_REENTRY,SHORT,85784.0,86161.81071428572,84650.56785714284,2025-11-23 01:45:00,TDP_TOP
2025-11-23 02:45:00,TDP_MVP_REENTRY,SHORT,85952.5,86318.34321428572,84854.97035714284,2025-11-23 02:15:00,TDP_TOP
2025-11-23 05:15:00,TDP_MVP_REENTRY,SHORT,86196.0,86868.08571428571,84179.74285714286,2025-11-23 03:00:00,TDP_TOP
2025-11-23 09:45:00,TDP_MVP_REENTRY,SHORT,86363.5,86453.83607142857,86092.4917857143,2025-11-23 09:30:00,TDP_TOP
2025-11-23 12:30:00,TDP_MVP_REENTRY,SHORT,86566.6,86895.00142857143,85581.39571428574,2025-11-23 12:15:00,TDP_TOP
2025-11-23 14:00:00,TDP_MVP_REENTRY,SHORT,86758.1,87180.23607142856,85491.69178571434,2025-11-23 13:30:00,TDP_TOP
2025-11-23 16:15:00,TDP_MVP_REENTRY,SHORT,87024.2,87466.66071428571,85696.81785714286,2025-11-23 15:30:00,TDP_TOP
2025-11-23 16:45:00,TDP_MVP_REENTRY,SHORT,86642.9,87393.55392857142,84390.93821428572,2025-11-23 16:30:00,TDP_TOP
2025-11-23 19:45:00,TDP_MVP_REENTRY,SHORT,87279.9,87653.77678571428,86158.26964285715,2025-11-23 19:15:00,TDP_TOP
2025-11-23 20:30:00,TDP_MVP_REENTRY,SHORT,87483.7,87695.65785714285,86847.82642857142,2025-11-23 20:00:00,TDP_TOP
2025-11-23 21:00:00,TDP_MVP_REENTRY,SHORT,87237.2,87565.3525,86252.74250000001,2025-11-23 20:45:00,TDP_TOP
2025-11-23 22:00:00,TDP_MVP_REENTRY,SHORT,87690.1,88099.14607142856,86462.96178571433,2025-11-23 21:15:00,TDP_TOP
2025-11-23 22:30:00,TDP_MVP_REENTRY,SHORT,87708.2,87974.2075,86910.17749999998,2025-11-23 22:15:00,TDP_TOP
2025-11-26 18:30:00,TDP_MVP_REENTRY,SHORT,89684.4,90410.58071428572,87505.85785714281,2025-11-26 18:15:00,TDP_TOP
2025-11-26 19:00:00,TDP_MVP_REENTRY,SHORT,89797.4,90190.72178571428,88617.43464285713,2025-11-26 18:45:00,TDP_TOP
2025-11-26 20:30:00,TDP_MVP_REENTRY,SHORT,89632.3,90114.38214285714,88186.0535714286,2025-11-26 19:15:00,TDP_TOP
2025-11-26 23:15:00,TDP_MVP_REENTRY,SHORT,90291.3,90576.80571428571,89434.78285714287,2025-11-26 23:00:00,TDP_TOP
2025-11-27 19:00:00,TDP_MVP_REENTRY,SHORT,91596.2,91812.89678571429,90946.10964285713,2025-11-27 18:30:00,TDP_TOP
2025-11-30 14:15:00,TDP_MVP_REENTRY,SHORT,91507.9,91974.30857142857,90108.67428571427,2025-11-30 13:15:00,TDP_TOP
2025-12-01 01:30:00,TDP_MVP_REENTRY,LONG,87380.1,86863.15071428572,88930.94785714288,2025-12-01 01:00:00,TDP_BOT
2025-12-01 02:00:00,TDP_MVP_REENTRY,LONG,87352.9,86991.96892857143,88435.6932142857,2025-12-01 01:45:00,TDP_BOT
2025-12-01 07:45:00,TDP_MVP_REENTRY,LONG,86491.9,85529.7925,89378.22249999999,2025-12-01 02:45:00,TDP_BOT
2025-12-01 16:15:00,TDP_MVP_REENTRY,LONG,84506.7,83724.65214285714,86852.84357142856,2025-12-01 15:45:00,TDP_BOT
2025-12-01 17:15:00,TDP_MVP_REENTRY,LONG,84940.0,84353.59392857143,86699.21821428572,2025-12-01 16:30:00,TDP_BOT
2025-12-02 04:30:00,TDP_MVP_REENTRY,SHORT,86901.9,87256.23321428572,85838.90035714282,2025-12-02 04:15:00,TDP_TOP
2025-12-02 06:00:00,TDP_MVP_REENTRY,SHORT,86932.7,87045.93,86593.01000000001,2025-12-02 05:45:00,TDP_TOP
2025-12-02 16:15:00,TDP_MVP_REENTRY,SHORT,90230.6,91295.345,87036.36500000002,2025-12-02 15:15:00,TDP_TOP
2025-12-02 20:15:00,TDP_MVP_REENTRY,SHORT,90936.2,92331.85321428571,86749.24035714284,2025-12-02 16:30:00,TDP_TOP
2025-12-03 18:15:00,TDP_MVP_REENTRY,SHORT,93070.8,93540.46714285715,91661.79857142858,2025-12-03 18:00:00,TDP_TOP
2025-12-03 22:00:00,TDP_MVP_REENTRY,SHORT,93643.5,93817.44142857143,93121.67571428571,2025-12-03 21:45:00,TDP_TOP
2025-12-03 23:00:00,TDP_MVP_REENTRY,SHORT,93717.6,94208.10428571427,92246.0871428572,2025-12-03 22:45:00,TDP_TOP
2025-12-05 15:00:00,TDP_MVP_REENTRY,LONG,90985.5,89840.21107142857,94421.3667857143,2025-12-05 13:30:00,TDP_BOT
2025-12-05 17:45:00,TDP_MVP_REENTRY,LONG,89283.1,87971.08392857143,93219.14821428573,2025-12-05 16:15:00,TDP_BOT
2025-12-07 22:00:00,TDP_MVP_REENTRY,SHORT,89341.4,91753.66249999999,82104.6125,2025-12-07 17:15:00,TDP_TOP
2025-12-08 01:45:00,TDP_MVP_REENTRY,SHORT,90870.8,91692.55,88405.55,2025-12-08 01:15:00,TDP_TOP
2025-12-08 03:00:00,TDP_MVP_REENTRY,SHORT,91126.2,91433.58107142858,90204.05678571426,2025-12-08 02:00:00,TDP_TOP
2025-12-08 03:30:00,TDP_MVP_REENTRY,SHORT,90986.2,91368.42178571428,89839.53464285715,2025-12-08 03:15:00,TDP_TOP
2025-12-09 21:30:00,TDP_MVP_REENTRY,SHORT,92636.3,94577.81678571428,86811.74964285716,2025-12-09 16:00:00,TDP_TOP
2025-12-11 04:45:00,TDP_MVP_REENTRY,LONG,90374.1,89319.02214285714,93539.33357142861,2025-12-11 02:15:00,TDP_BOT
2025-12-12 00:45:00,TDP_MVP_REENTRY,SHORT,91544.9,93572.86499999999,85461.005,2025-12-11 21:00:00,TDP_TOP
2025-12-12 16:15:00,TDP_MVP_REENTRY,LONG,90361.3,89561.2307142857,92761.5078571429,2025-12-12 15:45:00,TDP_BOT
2025-12-12 16:45:00,TDP_MVP_REENTRY,LONG,90003.1,89389.6425,91843.47250000002,2025-12-12 16:30:00,TDP_BOT
2025-12-14 17:15:00,TDP_MVP_REENTRY,LONG,88729.9,88415.19785714286,89674.00642857139,2025-12-14 16:45:00,TDP_BOT
2025-12-14 22:00:00,TDP_MVP_REENTRY,LONG,88474.1,88287.83821428572,89032.88535714288,2025-12-14 21:15:00,TDP_BOT
2025-12-14 22:45:00,TDP_MVP_REENTRY,LONG,88358.7,87957.52678571429,89562.21964285712,2025-12-14 22:30:00,TDP_BOT
2025-12-14 23:30:00,TDP_MVP_REENTRY,LONG,88005.4,87508.75892857142,89495.32321428572,2025-12-14 23:00:00,TDP_BOT
2025-12-15 16:15:00,TDP_MVP_REENTRY,LONG,86868.1,86550.83535714286,87819.89392857144,2025-12-15 15:30:00,TDP_BOT
2025-12-15 18:45:00,TDP_MVP_REENTRY,LONG,86143.0,85049.84571428571,89422.46285714288,2025-12-15 16:45:00,TDP_BOT
2025-12-17 19:15:00,TDP_MVP_REENTRY,LONG,85667.0,85228.27,86983.18999999999,2025-12-17 19:00:00,TDP_BOT
2025-12-17 19:45:00,TDP_MVP_REENTRY,LONG,85976.9,85359.5725,87828.88249999999,2025-12-17 19:30:00,TDP_BOT
2025-12-18 14:30:00,TDP_MVP_REENTRY,SHORT,87788.9,89499.62321428572,82656.73035714282,2025-12-18 13:30:00,TDP_TOP
2025-12-18 15:45:00,TDP_MVP_REENTRY,SHORT,88484.3,89385.76107142857,85779.9167857143,2025-12-18 15:30:00,TDP_TOP
