timestamp,model,side,entry,sl,tp,meta,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase
2026-01-05 19:00:00+00:00,TDP_REENTRY,SHORT,94370.1,94561.06642857142,93988.16714285719,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 19:30:00+00:00,TDP_REENTRY,SHORT,94246.2,94562.6532142857,93613.29357142858,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:00:00+00:00,TDP_REENTRY,SHORT,94681.0,94833.31392857143,94376.37214285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:30:00+00:00,TDP_REENTRY,SHORT,94124.8,94838.09464285713,92698.21071428574,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 01:00:00+00:00,TDP_REENTRY,SHORT,91474.6,91820.8525,90782.09500000003,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 02:00:00+00:00,TDP_REENTRY,SHORT,91742.3,91987.03464285715,91252.83071428571,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 02:30:00+00:00,TDP_REENTRY,SHORT,92169.1,92441.31214285715,91624.67571428572,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 03:00:00+00:00,TDP_REENTRY,SHORT,92350.0,92565.79,91918.42000000001,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 04:30:00+00:00,TDP_REENTRY,SHORT,92128.3,92572.61392857143,91239.67214285715,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 05:00:00+00:00,TDP_REENTRY,SHORT,92188.2,92571.91428571429,91420.77142857142,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 05:30:00+00:00,TDP_REENTRY,SHORT,92064.2,92571.67642857143,91049.24714285713,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 03:30:00+00:00,TDP_REENTRY,SHORT,3042.52,3050.21475,3027.1304999999998,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 04:00:00+00:00,TDP_REENTRY,SHORT,3043.2,3059.592071428571,3010.415857142857,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 04:30:00+00:00,TDP_REENTRY,SHORT,3038.14,3059.669,2995.082,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 05:00:00+00:00,TDP_REENTRY,SHORT,3035.41,3059.7249285714283,2986.780142857143,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 05:30:00+00:00,TDP_REENTRY,SHORT,3035.77,3059.6462857142856,2988.017428571429,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 06:00:00+00:00,TDP_REENTRY,SHORT,3036.0,3059.6244285714283,2988.7511428571433,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2025-12-29 06:30:00+00:00,TDP_REENTRY,SHORT,3034.95,3059.5843571428572,2985.681285714285,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 14:30:00+00:00,TDP_REENTRY,SHORT,3081.08,3111.6336428571426,3019.9727142857146,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 15:30:00+00:00,TDP_REENTRY,SHORT,3084.98,3112.1202857142857,3030.6994285714286,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 16:00:00+00:00,TDP_REENTRY,SHORT,3104.54,3120.5783214285716,3072.4633571428567,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 16:30:00+00:00,TDP_REENTRY,SHORT,3130.65,3149.991285714286,3091.9674285714286,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 17:00:00+00:00,TDP_REENTRY,SHORT,3131.69,3154.031892857143,3087.0062142857146,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 17:30:00+00:00,TDP_REENTRY,SHORT,3121.23,3154.197,3055.296,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 18:00:00+00:00,TDP_REENTRY,SHORT,3121.91,3154.172357142857,3057.3852857142856,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 19:00:00+00:00,TDP_REENTRY,SHORT,3119.49,3154.4449285714286,3049.580142857142,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 19:30:00+00:00,TDP_REENTRY,SHORT,3122.6,3154.436142857143,3058.927714285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 20:00:00+00:00,TDP_REENTRY,SHORT,3120.26,3154.43325,3051.9135000000006,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 00:30:00+00:00,TDP_REENTRY,SHORT,3155.69,3167.1087857142857,3132.852428571429,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 01:00:00+00:00,TDP_REENTRY,SHORT,3146.84,3167.117357142857,3106.285285714286,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 01:30:00+00:00,TDP_REENTRY,SHORT,3148.37,3167.1958928571426,3110.7182142857146,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 02:00:00+00:00,TDP_REENTRY,SHORT,3145.09,3167.2460357142854,3100.7779285714296,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 02:30:00+00:00,TDP_REENTRY,SHORT,3139.8,3167.3323928571426,3084.7352142857153,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 03:00:00+00:00,TDP_REENTRY,SHORT,3142.02,3167.36775,3091.3245,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 03:30:00+00:00,TDP_REENTRY,SHORT,3145.82,3167.4034285714283,3102.653142857144,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 04:00:00+00:00,TDP_REENTRY,SHORT,3148.54,3167.400964285714,3110.818071428572,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 01:00:00+00:00,TDP_REENTRY,SHORT,3185.3,3199.6315714285715,3156.6368571428575,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 01:30:00+00:00,TDP_REENTRY,SHORT,3196.54,3223.9975357142857,3141.6249285714284,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:00:00+00:00,TDP_REENTRY,SHORT,3259.66,3269.484142857143,3240.0117142857134,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:30:00+00:00,TDP_REENTRY,SHORT,3240.0,3269.597392857143,3180.805214285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
