timestamp,signal_ts,model,side,entry,sl,tp,rr,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase,symbol,liq_bias,liq_risk_multiplier,risk_multiplier,block_reason,context_allow,macro_allow,macro_reason,macro_bias,macro_bias_mismatch,news_allow,news_reason,liq_allow,liq_reason,freeze_new_signals,setup_age_hours,setup_age_candles,drop_stage,drop_reason,drop_ts
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-20 18:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,627.1,628.4267857142858,614.1,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68208.7,68273.79285714286,67319.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-20 18:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,627.1,628.4267857142858,614.1,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:00:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68208.7,68273.79285714286,67319.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-20 18:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,627.1,628.4267857142858,614.1,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:15:00+00:00
2026-02-20 03:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,67388.1,67530.54464285714,66530.9,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 05:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,67762.3,68048.4,66755.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68171.1,68240.9857142857,66886.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68208.7,68273.79285714286,67319.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 07:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1962.96,1968.2069642857143,1935.1950000000002,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1966.48,1973.3664285714285,1938.585,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 18:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1971.34,1983.95375,1950.635,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 05:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,83.45,83.59767857142857,81.53999999999999,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,SOLUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 10:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,84.4,84.91392857142857,82.17,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,SOLUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 19:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,84.72,85.6725,83.58,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,SOLUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 15:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1.4086,1.4327517857142857,1.40235,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,XRPUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1.4412,1.44635,1.4096000000000002,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,XRPUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1.4472,1.4498089285714286,1.4306999999999999,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,XRPUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 09:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,613.2,614.0857142857143,604.5,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 15:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,610.5,618.7089285714286,607.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 17:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,617.0,623.3571428571428,610.6500000000001,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 18:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,627.1,628.4267857142858,614.1,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,CORR_CAP,CORR_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68208.7,68273.79285714286,67319.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-20 18:45:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,627.1,628.4267857142858,614.1,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-20 21:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,628.5,630.4946428571428,614.95,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,629.7,630.8035714285714,615.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 11:00:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.6,631.5125,619.75,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 13:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,630.7,632.1696428571428,623.55,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BNBUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:30:00+00:00
2026-02-21 09:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68208.7,68273.79285714286,67319.25,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:45:00+00:00
2026-02-21 14:30:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,68501.3,68642.89642857143,68046.15,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,BTCUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:45:00+00:00
2026-02-21 14:15:00+00:00,,RANGE_TOP_SHORT_V2,SHORT,1987.95,1991.1012500000002,1972.01,,RANGE_TOP_SHORT,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_RANGE,ETHUSDT,,,,,,,,,,,,,,,,,BUDGET_CAP,BUDGET_CAP,2026-02-22 01:45:00+00:00
