timestamp,signal_ts,model,side,entry,sl,tp,rr,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase,symbol,liq_bias,liq_risk_multiplier,risk_multiplier,block_reason,context_allow,macro_allow,macro_reason,macro_bias,macro_bias_mismatch,news_allow,news_reason,liq_allow,liq_reason,freeze_new_signals
2026-02-02 15:45:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2370.61,2399.8532142857143,2312.1235714285717,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:00:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2374.05,2399.9060357142857,2322.337928571429,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:15:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2382.92,2399.8683214285716,2349.023357142857,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:30:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2370.46,2399.939785714286,2311.5004285714285,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:45:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2357.11,2399.94525,2271.4395,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 17:00:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2373.09,2399.9486785714284,2319.3726428571435,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 17:15:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,2365.18,2399.9255357142856,2295.6889285714283,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 14:30:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,104.32,105.19489285714286,102.57021428571426,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 15:00:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,104.74,105.21310714285714,103.7937857142857,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 15:15:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,105.11,105.95114285714286,103.42771428571429,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 15:30:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,105.54,106.20864285714285,104.20271428571432,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 15:45:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,104.62,106.21592857142856,101.42814285714289,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:00:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,104.96,106.22085714285714,102.4382857142857,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:15:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,105.28,106.22235714285713,103.39528571428573,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:30:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,105.41,106.22492857142856,103.78014285714286,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 16:45:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,104.94,106.22696428571427,102.36607142857144,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
2026-02-02 17:00:00+00:00,2026-02-06 07:45:00+00:00,TDP_REENTRY,SHORT,105.32,106.2265357142857,103.50692857142857,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,SOLUSDT,NEUTRAL,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: NEUTRAL vol_q=0,False
