timestamp,signal_ts,model,side,entry,sl,tp,rr,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase,symbol,liq_bias,liq_risk_multiplier,risk_multiplier,block_reason,context_allow,macro_allow,macro_reason,macro_bias,macro_bias_mismatch,news_allow,news_reason,liq_allow,liq_reason,freeze_new_signals
2026-02-02 15:30:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2375.76,2399.840892857143,2327.5982142857147,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 15:45:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2370.61,2399.8532142857143,2312.1235714285717,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 16:00:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2374.05,2399.9060357142857,2322.337928571429,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 16:15:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2382.92,2399.8683214285716,2349.023357142857,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 16:30:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2370.46,2399.939785714286,2311.5004285714285,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 16:45:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2357.11,2399.94525,2271.4395,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 17:00:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2373.09,2399.9486785714284,2319.3726428571435,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
2026-02-02 17:15:00+00:00,2026-02-03 18:00:00+00:00,TDP_REENTRY,SHORT,2365.18,2399.9255357142856,2295.6889285714283,,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT,SHORT,1.0,1.0,,True,True,MACRO_GATE: BTC.D UP & TOTAL3 DOWN -> ALT_SHORT_BIAS (prefer SHORT alts),,,True,NEWS_GATE: base,True,LIQ_GATE: SHORT vol_q=7535,False
