id,timestamp,status,side,entry,sl,tp,meta,outcome,exit_price,exit_timestamp,be_moved,partial_taken,r_multiple,model,ctx_sub_label
1,2025-02-11 18:30:00,OK,LONG,95675.1,95493.24464285714,96220.6660714286,model=TDP_REENTRY TDP_BOT reentry,BE,95675.1,2025-02-11 18:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
2,2025-02-11 19:00:00,OK,LONG,95363.3,95255.77142857143,95685.88571428572,model=TDP_REENTRY TDP_BOT reentry,BE,95363.3,2025-02-11 19:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
3,2025-02-11 19:30:00,OK,LONG,95010.2,94738.2,95826.2,model=TDP_REENTRY TDP_BOT reentry,BE,95010.2,2025-02-11 20:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
4,2025-02-11 19:45:00,OK,LONG,94985.9,94741.96428571428,95717.70714285715,model=TDP_REENTRY TDP_BOT reentry,BE,94985.9,2025-02-11 20:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
5,2025-02-11 20:00:00,OK,LONG,95154.3,94739.65357142857,96398.2392857143,model=TDP_REENTRY TDP_BOT reentry,WIN,96398.2392857143,2025-02-11 21:45:00,True,True,1.6,TDP_REENTRY,TDP_BOT
6,2025-02-11 20:15:00,OK,LONG,95233.2,94739.06964285714,96715.59107142857,model=TDP_REENTRY TDP_BOT reentry,BE,95233.2,2025-02-12 03:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
7,2025-02-11 20:30:00,OK,LONG,95009.9,94737.51964285714,95827.04107142857,model=TDP_REENTRY TDP_BOT reentry,BE,95009.9,2025-02-11 20:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
8,2025-02-14 18:00:00,OK,SHORT,98453.8,98956.01607142857,96947.15178571429,model=TDP_REENTRY TDP_TOP reentry,WIN,96947.15178571429,2025-02-14 20:45:00,True,True,1.6,TDP_REENTRY,TDP_TOP
9,2025-02-14 19:00:00,OK,SHORT,98396.9,98940.18928571428,96767.03214285713,model=TDP_REENTRY TDP_TOP reentry,WIN,96767.03214285713,2025-02-14 21:00:00,True,True,1.6,TDP_REENTRY,TDP_TOP
10,2025-02-16 14:00:00,OK,LONG,96798.8,96600.16964285714,97394.69107142858,model=TDP_REENTRY TDP_BOT reentry,BE,96798.8,2025-02-16 18:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
11,2025-02-16 14:15:00,OK,LONG,96794.4,96600.09642857143,97377.31071428569,model=TDP_REENTRY TDP_BOT reentry,BE,96794.4,2025-02-16 18:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
12,2025-02-16 23:30:00,OK,LONG,96129.6,95940.84642857143,96695.86071428574,model=TDP_REENTRY TDP_BOT reentry,BE,96129.6,2025-02-17 01:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
13,2025-02-16 23:45:00,OK,LONG,96060.1,95940.9375,96417.58750000002,model=TDP_REENTRY TDP_BOT reentry,BE,96060.1,2025-02-17 01:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
14,2025-02-17 00:00:00,OK,LONG,96152.5,95918.70535714287,96853.88392857139,model=TDP_REENTRY TDP_BOT reentry,BE,96152.5,2025-02-17 00:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
15,2025-02-17 00:30:00,OK,LONG,96306.5,95916.51964285715,97476.44107142855,model=TDP_REENTRY TDP_BOT reentry,LOSS,95916.51964285715,2025-02-17 05:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
16,2025-02-17 16:00:00,OK,LONG,95569.3,95386.10892857143,96118.87321428573,model=TDP_REENTRY TDP_BOT reentry,BE,95569.3,2025-02-17 16:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
17,2025-02-17 16:30:00,OK,LONG,95482.9,95233.00357142858,96232.58928571425,model=TDP_REENTRY TDP_BOT reentry,LOSS,95233.00357142858,2025-02-17 18:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
18,2025-02-17 17:00:00,OK,LONG,95578.2,95176.125,96784.42499999999,model=TDP_REENTRY TDP_BOT reentry,LOSS,95176.125,2025-02-17 19:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
19,2025-02-18 18:15:00,OK,LONG,94004.3,93604.73035714286,95203.00892857142,model=TDP_REENTRY TDP_BOT reentry,LOSS,93604.73035714286,2025-02-18 18:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
20,2025-02-18 18:45:00,OK,LONG,93882.5,93452.53928571429,95172.38214285714,model=TDP_REENTRY TDP_BOT reentry,LOSS,93452.53928571429,2025-02-18 19:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
21,2025-02-18 19:15:00,OK,LONG,93632.7,93216.49821428572,94881.30535714283,model=TDP_REENTRY TDP_BOT reentry,WIN,94881.30535714283,2025-02-18 21:00:00,True,True,1.6,TDP_REENTRY,TDP_BOT
22,2025-02-18 19:30:00,OK,LONG,93967.8,93212.79464285714,96232.81607142858,model=TDP_REENTRY TDP_BOT reentry,WIN,96232.81607142858,2025-02-19 10:00:00,True,True,1.6,TDP_REENTRY,TDP_BOT
23,2025-02-20 03:00:00,OK,SHORT,97139.1,97472.4232142857,96139.1303571429,model=TDP_REENTRY TDP_TOP reentry,BE,97139.1,2025-02-20 08:45:00,True,True,0.7,TDP_REENTRY,TDP_TOP
24,2025-02-20 03:30:00,OK,SHORT,97046.6,97472.41428571427,95769.1571428572,model=TDP_REENTRY TDP_TOP reentry,LOSS,97472.41428571427,2025-02-20 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
25,2025-02-20 03:45:00,OK,SHORT,97027.3,97470.84642857143,95696.66071428572,model=TDP_REENTRY TDP_TOP reentry,LOSS,97470.84642857143,2025-02-20 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
26,2025-02-20 04:00:00,OK,SHORT,97095.0,97470.02678571428,95969.91964285717,model=TDP_REENTRY TDP_TOP reentry,LOSS,97470.02678571428,2025-02-20 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
27,2025-02-20 04:15:00,OK,SHORT,97228.0,97468.07142857142,96507.78571428574,model=TDP_REENTRY TDP_TOP reentry,BE,97228.0,2025-02-20 09:00:00,True,True,0.7,TDP_REENTRY,TDP_TOP
28,2025-02-20 18:15:00,OK,SHORT,98248.9,98489.97678571429,97525.66964285712,model=TDP_REENTRY TDP_TOP reentry,LOSS,98489.97678571429,2025-02-20 20:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
29,2025-02-20 18:30:00,OK,SHORT,98232.2,98487.58035714286,97466.05892857142,model=TDP_REENTRY TDP_TOP reentry,LOSS,98487.58035714286,2025-02-20 19:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
30,2025-02-20 18:45:00,OK,SHORT,98241.3,98486.48392857143,97505.74821428573,model=TDP_REENTRY TDP_TOP reentry,LOSS,98486.48392857143,2025-02-20 19:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
31,2025-02-20 19:00:00,OK,SHORT,98365.0,98483.22678571429,98010.31964285714,model=TDP_REENTRY TDP_TOP reentry,BE,98365.0,2025-02-20 19:15:00,True,True,0.7,TDP_REENTRY,TDP_TOP
32,2025-02-20 20:30:00,OK,SHORT,98546.8,98740.475,97965.775,model=TDP_REENTRY TDP_TOP reentry,WIN,97965.775,2025-02-20 21:45:00,True,True,1.6,TDP_REENTRY,TDP_TOP
33,2025-02-21 13:15:00,OK,SHORT,99169.7,99455.58214285714,98312.05357142858,model=TDP_REENTRY TDP_TOP reentry,WIN,98312.05357142858,2025-02-21 14:30:00,True,True,1.6,TDP_REENTRY,TDP_TOP
34,2025-02-21 13:30:00,OK,SHORT,99290.2,99466.00178571428,98762.79464285714,model=TDP_REENTRY TDP_TOP reentry,WIN,98762.79464285714,2025-02-21 14:30:00,True,True,1.6,TDP_REENTRY,TDP_TOP
35,2025-02-21 13:45:00,OK,SHORT,99294.7,99511.09107142857,98645.52678571428,model=TDP_REENTRY TDP_TOP reentry,WIN,98645.52678571428,2025-02-21 14:30:00,True,True,1.6,TDP_REENTRY,TDP_TOP
36,2025-02-21 20:00:00,OK,LONG,95262.1,95056.03571428571,95880.2928571429,model=TDP_REENTRY TDP_BOT reentry,BE,95262.1,2025-02-21 20:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
37,2025-02-21 20:15:00,OK,LONG,95244.0,94960.07142857143,96095.7857142857,model=TDP_REENTRY TDP_BOT reentry,BE,95244.0,2025-02-21 20:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
38,2025-02-21 20:30:00,OK,LONG,95386.0,94961.58928571429,96659.23214285713,model=TDP_REENTRY TDP_BOT reentry,LOSS,94961.58928571429,2025-02-21 20:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
39,2025-02-23 10:30:00,OK,LONG,96121.7,95983.21428571428,96537.15714285716,model=TDP_REENTRY TDP_BOT reentry,LOSS,95983.21428571428,2025-02-23 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
40,2025-02-23 11:30:00,OK,LONG,96146.1,95985.19464285714,96628.8160714286,model=TDP_REENTRY TDP_BOT reentry,LOSS,95985.19464285714,2025-02-23 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
41,2025-02-23 11:45:00,OK,LONG,96120.5,95986.06428571428,96523.80714285716,model=TDP_REENTRY TDP_BOT reentry,LOSS,95986.06428571428,2025-02-23 12:15:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
42,2025-02-23 13:00:00,OK,LONG,95841.8,95606.05714285714,96549.02857142859,model=TDP_REENTRY TDP_BOT reentry,LOSS,95606.05714285714,2025-02-23 14:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
43,2025-02-23 13:15:00,OK,LONG,95735.2,95603.4625,96130.4125,model=TDP_REENTRY TDP_BOT reentry,BE,95735.2,2025-02-23 13:30:00,True,True,0.7,TDP_REENTRY,TDP_BOT
44,2025-02-23 13:30:00,OK,LONG,95860.1,95601.89642857143,96634.71071428573,model=TDP_REENTRY TDP_BOT reentry,LOSS,95601.89642857143,2025-02-23 14:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
45,2025-02-23 15:30:00,OK,LONG,95600.1,95479.20714285714,95962.77857142861,model=TDP_REENTRY TDP_BOT reentry,LOSS,95479.20714285714,2025-02-23 15:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
46,2025-02-23 16:00:00,OK,LONG,95560.3,95311.40535714285,96306.98392857146,model=TDP_REENTRY TDP_BOT reentry,LOSS,95311.40535714285,2025-02-23 17:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
47,2025-02-23 16:15:00,OK,LONG,95558.9,95313.57142857142,96294.88571428572,model=TDP_REENTRY TDP_BOT reentry,LOSS,95313.57142857142,2025-02-23 17:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
48,2025-02-23 16:30:00,OK,LONG,95562.2,95316.4125,96299.56249999997,model=TDP_REENTRY TDP_BOT reentry,LOSS,95316.4125,2025-02-23 17:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
49,2025-02-23 16:45:00,OK,LONG,95443.8,95317.26785714286,95823.39642857145,model=TDP_REENTRY TDP_BOT reentry,BE,95443.8,2025-02-23 17:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
50,2025-02-23 17:00:00,OK,LONG,95363.2,95243.06071428572,95723.61785714283,model=TDP_REENTRY TDP_BOT reentry,BE,95363.2,2025-02-23 17:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
51,2025-02-24 04:30:00,OK,LONG,95269.2,95016.83035714286,96026.30892857142,model=TDP_REENTRY TDP_BOT reentry,WIN,96026.30892857142,2025-02-24 09:15:00,True,True,1.6,TDP_REENTRY,TDP_BOT
52,2025-02-24 04:45:00,OK,LONG,95313.2,95017.63214285714,96199.90357142857,model=TDP_REENTRY TDP_BOT reentry,BE,95313.2,2025-02-24 14:30:00,True,True,0.7,TDP_REENTRY,TDP_BOT
53,2025-02-24 22:30:00,OK,LONG,93054.3,92670.6,94205.4,model=TDP_REENTRY TDP_BOT reentry,BE,93054.3,2025-02-24 22:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
54,2025-02-24 23:00:00,OK,LONG,92444.0,92065.125,93580.625,model=TDP_REENTRY TDP_BOT reentry,LOSS,92065.125,2025-02-24 23:15:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
55,2025-02-24 23:30:00,OK,LONG,91986.2,91407.89107142857,93721.12678571427,model=TDP_REENTRY TDP_BOT reentry,LOSS,91407.89107142857,2025-02-24 23:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
56,2025-02-25 00:15:00,OK,LONG,91600.0,90650.20714285715,94449.37857142855,model=TDP_REENTRY TDP_BOT reentry,LOSS,90650.20714285715,2025-02-25 07:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
57,2025-02-25 00:30:00,OK,LONG,91573.3,90650.25535714286,94342.43392857144,model=TDP_REENTRY TDP_BOT reentry,BE,91573.3,2025-02-25 06:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
58,2025-02-25 00:45:00,OK,LONG,91811.1,90641.95714285715,95318.52857142857,model=TDP_REENTRY TDP_BOT reentry,LOSS,90641.95714285715,2025-02-25 07:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
59,2025-02-25 01:00:00,OK,LONG,91672.5,90630.79464285714,94797.61607142857,model=TDP_REENTRY TDP_BOT reentry,LOSS,90630.79464285714,2025-02-25 07:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
60,2025-02-25 07:30:00,OK,LONG,89025.4,87947.2482142857,92259.85535714286,model=TDP_REENTRY TDP_BOT reentry,LOSS,87947.2482142857,2025-02-25 10:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
61,2025-02-25 07:45:00,OK,LONG,89227.5,87940.10357142857,93089.6892857143,model=TDP_REENTRY TDP_BOT reentry,LOSS,87940.10357142857,2025-02-25 10:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
62,2025-02-25 08:15:00,OK,LONG,89610.9,87927.29642857143,94661.7107142857,model=TDP_REENTRY TDP_BOT reentry,LOSS,87927.29642857143,2025-02-25 10:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
63,2025-02-25 08:30:00,OK,LONG,89652.0,87925.9232142857,94830.23035714288,model=TDP_REENTRY TDP_BOT reentry,LOSS,87925.9232142857,2025-02-25 10:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
64,2025-02-25 08:45:00,OK,LONG,89375.6,87922.4,93735.20000000004,model=TDP_REENTRY TDP_BOT reentry,LOSS,87922.4,2025-02-25 10:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
65,2025-02-25 10:15:00,OK,LONG,87753.3,86606.82321428572,91192.73035714286,model=TDP_REENTRY TDP_BOT reentry,BE,87753.3,2025-02-25 14:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
66,2025-02-25 10:30:00,OK,LONG,87982.4,86619.72321428571,92070.43035714285,model=TDP_REENTRY TDP_BOT reentry,BE,87982.4,2025-02-25 14:30:00,True,True,0.7,TDP_REENTRY,TDP_BOT
67,2025-02-25 10:45:00,OK,LONG,88176.2,86643.1125,92775.46249999998,model=TDP_REENTRY TDP_BOT reentry,LOSS,86643.1125,2025-02-25 15:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
68,2025-02-25 11:00:00,OK,LONG,88140.7,86656.325,92593.825,model=TDP_REENTRY TDP_BOT reentry,LOSS,86656.325,2025-02-25 15:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
69,2025-02-25 11:15:00,OK,LONG,87730.0,86657.9375,90946.1875,model=TDP_REENTRY TDP_BOT reentry,BE,87730.0,2025-02-25 14:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
70,2025-02-25 15:00:00,OK,LONG,86841.2,86345.95714285714,88326.92857142858,model=TDP_REENTRY TDP_BOT reentry,BE,86841.2,2025-02-25 15:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
71,2025-02-25 15:15:00,OK,LONG,86614.9,86074.67499999999,88235.57500000001,model=TDP_REENTRY TDP_BOT reentry,BE,86614.9,2025-02-25 15:30:00,True,True,0.7,TDP_REENTRY,TDP_BOT
72,2025-02-25 15:30:00,OK,LONG,87001.9,85880.83214285714,90365.10357142857,model=TDP_REENTRY TDP_BOT reentry,BE,87001.9,2025-02-26 13:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
73,2025-02-25 15:45:00,OK,LONG,87250.1,85872.56607142858,91382.7017857143,model=TDP_REENTRY TDP_BOT reentry,BE,87250.1,2025-02-26 13:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
74,2025-02-25 16:00:00,OK,LONG,87143.6,85868.87678571428,90967.76964285718,model=TDP_REENTRY TDP_BOT reentry,BE,87143.6,2025-02-26 13:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
75,2025-02-25 16:15:00,OK,LONG,86403.7,85862.51428571428,88027.25714285715,model=TDP_REENTRY TDP_BOT reentry,BE,86403.7,2025-02-25 16:30:00,True,True,0.7,TDP_REENTRY,TDP_BOT
76,2025-02-26 20:15:00,OK,LONG,83367.6,81786.28392857143,88111.54821428574,model=TDP_REENTRY TDP_BOT reentry,BE,83367.6,2025-02-27 20:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
77,2025-02-28 02:45:00,OK,LONG,80749.3,79166.52321428571,85497.63035714287,model=TDP_REENTRY TDP_BOT reentry,LOSS,79166.52321428571,2025-02-28 05:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
78,2025-02-28 03:15:00,OK,LONG,80860.0,79149.0625,85992.8125,model=TDP_REENTRY TDP_BOT reentry,LOSS,79149.0625,2025-02-28 05:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
79,2025-02-28 03:30:00,OK,LONG,80892.4,79143.9982142857,86137.60535714286,model=TDP_REENTRY TDP_BOT reentry,LOSS,79143.9982142857,2025-02-28 05:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
80,2025-02-28 03:45:00,OK,LONG,80399.9,79135.78214285713,84192.25357142858,model=TDP_REENTRY TDP_BOT reentry,LOSS,79135.78214285713,2025-02-28 05:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
81,2025-03-02 16:45:00,OK,SHORT,91199.2,92249.275,88048.975,model=TDP_REENTRY TDP_TOP reentry,LOSS,92249.275,2025-03-02 17:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
82,2025-03-02 17:00:00,OK,SHORT,91622.8,92269.04464285713,89684.06607142862,model=TDP_REENTRY TDP_TOP reentry,BE,91622.8,2025-03-02 17:15:00,True,True,0.7,TDP_REENTRY,TDP_TOP
83,2025-03-02 17:45:00,OK,SHORT,94103.9,95412.11428571428,90179.25714285712,model=TDP_REENTRY TDP_TOP reentry,BE,94103.9,2025-03-02 20:15:00,True,True,0.7,TDP_REENTRY,TDP_TOP
84,2025-03-02 18:00:00,OK,SHORT,93435.4,95422.51428571428,87474.05714285714,model=TDP_REENTRY TDP_TOP reentry,BE,93435.4,2025-03-03 13:30:00,True,True,0.7,TDP_REENTRY,TDP_TOP
85,2025-03-02 18:15:00,OK,SHORT,93516.0,95434.32857142857,87761.01428571428,model=TDP_REENTRY TDP_TOP reentry,BE,93516.0,2025-03-03 13:30:00,True,True,0.7,TDP_REENTRY,TDP_TOP
86,2025-03-03 18:45:00,OK,LONG,87120.2,86428.00892857143,89196.77321428568,model=TDP_REENTRY TDP_BOT reentry,BE,87120.2,2025-03-03 19:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
87,2025-03-03 19:00:00,OK,LONG,87050.3,86428.3625,88916.1125,model=TDP_REENTRY TDP_BOT reentry,BE,87050.3,2025-03-03 19:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
88,2025-03-03 19:15:00,OK,LONG,87019.4,86243.86428571428,89346.00714285712,model=TDP_REENTRY TDP_BOT reentry,LOSS,86243.86428571428,2025-03-03 19:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
89,2025-03-03 19:30:00,OK,LONG,86877.6,86241.8142857143,88784.95714285714,model=TDP_REENTRY TDP_BOT reentry,LOSS,86241.8142857143,2025-03-03 19:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
90,2025-03-03 20:00:00,OK,LONG,85689.5,84983.63392857143,87807.0982142857,model=TDP_REENTRY TDP_BOT reentry,BE,85689.5,2025-03-03 21:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
91,2025-03-03 20:15:00,OK,LONG,85764.1,84978.08928571429,88122.13214285715,model=TDP_REENTRY TDP_BOT reentry,BE,85764.1,2025-03-04 01:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
92,2025-03-03 20:30:00,OK,LONG,85360.5,84863.76785714286,86850.69642857143,model=TDP_REENTRY TDP_BOT reentry,BE,85360.5,2025-03-03 20:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
93,2025-03-03 20:45:00,OK,LONG,86033.2,84861.23928571428,89549.08214285714,model=TDP_REENTRY TDP_BOT reentry,LOSS,84861.23928571428,2025-03-04 01:30:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
94,2025-03-04 02:00:00,OK,LONG,83724.9,82166.9357142857,88398.79285714286,model=TDP_REENTRY TDP_BOT reentry,LOSS,82166.9357142857,2025-03-04 14:30:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
95,2025-03-04 02:15:00,OK,LONG,83165.0,82163.65178571428,86169.04464285717,model=TDP_REENTRY TDP_BOT reentry,BE,83165.0,2025-03-04 07:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
96,2025-03-04 02:30:00,OK,LONG,83414.3,82160.90892857143,87174.47321428572,model=TDP_REENTRY TDP_BOT reentry,LOSS,82160.90892857143,2025-03-04 14:30:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
97,2025-03-04 02:45:00,OK,LONG,83867.7,82155.3107142857,89004.86785714288,model=TDP_REENTRY TDP_BOT reentry,LOSS,82155.3107142857,2025-03-04 14:30:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
98,2025-03-04 03:00:00,OK,LONG,83777.2,82150.15178571429,88658.34464285712,model=TDP_REENTRY TDP_BOT reentry,LOSS,82150.15178571429,2025-03-04 14:30:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
99,2025-03-04 15:15:00,OK,LONG,82322.0,81167.59464285713,85785.2160714286,model=TDP_REENTRY TDP_BOT reentry,WIN,85785.2160714286,2025-03-04 18:00:00,True,True,1.6,TDP_REENTRY,TDP_BOT
100,2025-03-04 19:15:00,OK,SHORT,87727.7,88743.05357142858,84681.63928571425,model=TDP_REENTRY TDP_TOP reentry,LOSS,88743.05357142858,2025-03-04 20:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
101,2025-03-04 19:30:00,OK,SHORT,87983.3,88736.65714285715,85723.22857142857,model=TDP_REENTRY TDP_TOP reentry,LOSS,88736.65714285715,2025-03-04 20:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
102,2025-03-04 19:45:00,OK,SHORT,88183.9,88729.8,86546.19999999997,model=TDP_REENTRY TDP_TOP reentry,LOSS,88729.8,2025-03-04 20:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
103,2025-03-04 20:00:00,OK,SHORT,88242.9,88722.43035714286,86804.3089285714,model=TDP_REENTRY TDP_TOP reentry,LOSS,88722.43035714286,2025-03-04 20:15:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
104,2025-03-04 20:15:00,OK,SHORT,88388.6,89030.85178571429,86461.84464285716,model=TDP_REENTRY TDP_TOP reentry,BE,88388.6,2025-03-04 21:15:00,True,True,0.7,TDP_REENTRY,TDP_TOP
105,2025-03-06 04:45:00,OK,SHORT,92252.0,92549.63571428572,91359.09285714285,model=TDP_REENTRY TDP_TOP reentry,LOSS,92549.63571428572,2025-03-06 05:30:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
106,2025-03-06 05:00:00,OK,SHORT,92111.7,92545.125,90811.42499999999,model=TDP_REENTRY TDP_TOP reentry,LOSS,92545.125,2025-03-06 05:30:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
107,2025-03-06 05:15:00,OK,SHORT,92382.9,92603.34821428571,91721.55535714285,model=TDP_REENTRY TDP_TOP reentry,BE,92382.9,2025-03-06 05:30:00,True,True,0.7,TDP_REENTRY,TDP_TOP
108,2025-03-06 05:30:00,OK,SHORT,92489.1,92679.98392857143,91916.44821428575,model=TDP_REENTRY TDP_TOP reentry,LOSS,92679.98392857143,2025-03-06 05:45:00,False,False,-1.0,TDP_REENTRY,TDP_TOP
109,2025-03-06 06:00:00,OK,SHORT,92336.0,92878.83035714287,90707.50892857139,model=TDP_REENTRY TDP_TOP reentry,WIN,90707.50892857139,2025-03-06 09:00:00,True,True,1.6,TDP_REENTRY,TDP_TOP
110,2025-03-06 17:15:00,OK,LONG,88698.9,88097.22142857143,90503.93571428569,model=TDP_REENTRY TDP_BOT reentry,LOSS,88097.22142857143,2025-03-06 17:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
111,2025-03-06 17:30:00,OK,LONG,88433.8,87983.72857142857,89784.01428571431,model=TDP_REENTRY TDP_BOT reentry,BE,88433.8,2025-03-06 17:45:00,True,True,0.7,TDP_REENTRY,TDP_BOT
112,2025-03-06 17:45:00,OK,LONG,88592.0,87711.5767857143,91233.26964285712,model=TDP_REENTRY TDP_BOT reentry,WIN,91233.26964285712,2025-03-07 00:00:00,True,True,1.6,TDP_REENTRY,TDP_BOT
113,2025-03-06 18:00:00,OK,LONG,88623.3,87726.22678571429,91314.51964285715,model=TDP_REENTRY TDP_BOT reentry,BE,88623.3,2025-03-07 00:15:00,True,True,0.7,TDP_REENTRY,TDP_BOT
114,2025-03-06 18:15:00,OK,LONG,88449.0,87738.58035714286,90580.25892857143,model=TDP_REENTRY TDP_BOT reentry,BE,88449.0,2025-03-06 20:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
115,2025-03-09 10:30:00,OK,LONG,85119.8,84915.28571428571,85733.34285714288,model=TDP_REENTRY TDP_BOT reentry,LOSS,84915.28571428571,2025-03-09 10:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
116,2025-03-09 11:00:00,OK,LONG,84809.7,84576.29285714285,85509.92142857144,model=TDP_REENTRY TDP_BOT reentry,BE,84809.7,2025-03-09 12:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
117,2025-03-09 11:15:00,OK,LONG,84767.9,84519.78035714287,85512.25892857138,model=TDP_REENTRY TDP_BOT reentry,BE,84767.9,2025-03-09 12:00:00,True,True,0.7,TDP_REENTRY,TDP_BOT
118,2025-03-09 11:30:00,OK,LONG,84877.8,84519.21607142857,85953.5517857143,model=TDP_REENTRY TDP_BOT reentry,LOSS,84519.21607142857,2025-03-09 12:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
119,2025-03-09 11:45:00,OK,LONG,84954.3,84517.38571428572,86265.04285714286,model=TDP_REENTRY TDP_BOT reentry,LOSS,84517.38571428572,2025-03-09 12:00:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
120,2025-03-09 12:15:00,OK,LONG,84560.1,84075.72678571429,86013.21964285716,model=TDP_REENTRY TDP_BOT reentry,LOSS,84075.72678571429,2025-03-09 13:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
121,2025-03-09 12:45:00,OK,LONG,84558.6,84070.19821428572,86023.80535714288,model=TDP_REENTRY TDP_BOT reentry,LOSS,84070.19821428572,2025-03-09 13:45:00,False,False,-1.0,TDP_REENTRY,TDP_BOT
